Original Sentence,Cleaned Sentence,BERTopic Topic,Topic Probability,Predefined Topic
"Él se iba a los ranchos, por ejemplo, había un ranchito que llovió de más, se puede decir, que les tocó la suerte que una nube se fue por allí y llovió y se levantó un poquito más la cosecha",iba ranchos ejemplo ranchito llovió puede decir tocó suerte nube allí llovió levantó poquito cosecha,145,0.4011739276439212,Violence
"Más o menos, él me compró una hachita, una hachita chiquita y como de unos ocho o nueve años",menos compró hachita hachita chiquita ocho nueve años,115,1.0,Violence
"“Sí”, le dije, “es un ranchito chiquito, hasta ahí llegó la vía y por eso le pusieron el Mil Diez",dije ranchito chiquito ahí llegó vía pusieron mil diez,11,1.0,Violence
"Y ya cuando va uno cerca, pues guarda para venirse pa traer algo, no crea que hacíanos gran cosa, no",va cerca pues guarda venirse pa traer crea hacíanos gran cosa,20,0.8207021247517666,Violence
"Pues lo poquito que gana uno, pues guardarlo pa ver qué, es el modo que hace, y otros no, a las cantinas, vámonos",pues poquito gana pues guardarlo pa ver modo hace cantinas vámonos,-1,0.0,Violence
"Y ahí nos estábamos hasta que amanecía, ahí nos estábamos derechito al puente, ahí todos, unos se sentaban, otros se acostaban, otros caminaban y…  LM:	¿A la orilla del puente",ahí amanecía ahí derechito puente ahí sentaban acostaban caminaban lm orilla puente,97,0.2599151274658572,Violence
"Entonces como vi yo que todavía me quedaba muchito tiempo, y dije, y pos aquí me estoy hasta donde aguante, y luego si sí cumplía uno el contrato, ahí el encargado, el jefe de ahí de La Asociación no lo dejaba a uno venir, le rogaba que se quedara: “¿Qué vas a hacer",entonces vi todavía quedaba muchito tiempo dije pos aquí aguante luego si cumplía contrato ahí encargado jefe ahí asociación dejaba venir rogaba quedara vas hacer,-1,0.0,Violence
"Y luego ya después pos ya, había una, pos yo sí me acuerdo que había una muchachita ya grande así, y todas esas",luego después pos pos acuerdo muchachita grande así todas,67,0.31178382318399794,Violence
"AM:	Pos luego a veces cada quince días, y luego a veces cada tres semanas porque, pos, lo usaba yo para comprar la provisión, iba guardando también pa traer de allá pa acá oye, si lo mandó todo pos…  LM:	Claro",pos luego veces cada quince días luego veces cada tres semanas pos usaba comprar provisión iba guardando pa traer allá pa acá oye si mandó pos lm claro,80,0.2895139944277355,Violence
"Bueno, son dos ranchitos es Atotonilco y Paura, pero de entre los dos pueblitos, éramos como unos diez los que nos fuimos para allá",bueno dos ranchitos atotonilco paura dos pueblitos diez allá,39,1.0,Violence
"Llano Prieto, quizás por eso le pusieron porque hay sartenejo, unas buenas tierras, pos llueve allá mucho y pos sus sartenejos, muy buenas tierras, Llano Prieto y luego pos ranchitos de cada lado del río, sí",llano prieto quizás pusieron sartenejo unas buenas tierras pos llueve allá pos sartenejos buenas tierras llano prieto luego pos ranchitos cada lado río,145,0.05479049376413541,Violence
"Y luego, San Antonio de Nevárez y San José del Ranchito y La Lagunita y así, todos hasta llegar al pueblo de Santiago",luego san antonio nevárez san josé ranchito lagunita así llegar pueblo santiago,21,0.09776390482612286,Violence
"ET:	Para abajo, un pueblito, un ranchito que Las Margaritas, allá conseguí",et abajo pueblito ranchito margaritas allá conseguí,415,1.0,Violence
"Yo no me quejo, como le digo, esa vez que los veintiocho días, pos el ranchito estaba pobre, es que necesitaban mojados, y les robaban y pa que no entraran ya a contratar, pero no",quejo digo vez veintiocho días pos ranchito pobre necesitaban mojados robaban pa entraran contratar,-1,0.0,Violence
"BL:	Ey, ahí lo guardaba abajo de la almohada y había así barracas que dormíanos hasta quince, veinte",bl ey ahí guardaba abajo almohada así barracas dormíanos quince veinte,-1,0.0,Violence
"BL:	No, nomás tantito así peloncito, tantititito, una chichita nomás",bl nomás tantito así peloncito tantititito chichita nomás,-1,0.0,Violence
"BL:	Y así no me gustó, digo, porque ya cuando, llegando luego luego me iba derechito luego luego a esa cantinucha, esa cantina",bl así gustó digo llegando luego luego iba derechito luego luego cantinucha cantina,-1,0.0,Violence
"Entonces son… Y una vez me tocó ahí en la pura guardarraya de Texas y pos Las Cruces no es, y el condado de Doña Ana, pertenece ahí a Las Cruces",entonces vez tocó ahí pura guardarraya texas pos cruces condado doña ana pertenece ahí cruces,17,0.5556947950086848,Violence
Y lo poquito lo vengo guardando pa cuando ya se venía uno para acá,poquito vengo guardando pa venía acá,54,0.7299514440146254,Violence
"Nos recogieron, nos llevaron pa[ra] un ranchito que está cerquitas de Chalchihuites, se llama La Cofrería y allí, ahí duramos un tiempecito como unos tres años, o cuatro años",recogieron llevaron ranchito cerquitas chalchihuites llama cofrería allí ahí duramos tiempecito tres años cuatro años,451,0.8993225819445408,Violence
"HG:	Y entonces pasó otra temporada ahí en ese ranchito y al poco tiempo, tendría yo algunos, como unos siete años, yo creo, cuando mi amá se casó con un hombre, un varillero",hg entonces pasó temporada ahí ranchito tiempo siete años creo amá casó hombre varillero,-1,0.0,Violence
"O sea que hubo un convenio, tenía él, mi padrastro tenía un yerno en otro ranchito, cercas de La Cofrería donde estuve primero, donde estaban mis tíos",convenio padrastro yerno ranchito cercas cofrería primero tíos,-1,0.0,Violence
"Entonces le llegué por la retaguardia a la casa, porque la tienda pues estaba pa el lado de la calle",entonces llegué retaguardia casa tienda pues pa lado calle,-1,0.0,Violence
"Le Llegué por la retaguardia y llegué y no, estaba muy, mi mamá también andaba por una fiesta, una fiesta católica, que las espigas y que las espigas, allá andaba ella también",llegué retaguardia llegué mamá andaba fiesta fiesta católica espigas espigas allá andaba,27,0.8199528380942717,Violence
"Llevamos un par de zapatos cada uno y un par de huaraches, nos dejamos los huaraches y hicimos el nudito acá, el anchito acá, lo llevábamos acá en la cabeza y con esta mano agarradas acá",llevamos par zapatos cada par huaraches dejamos huaraches hicimos nudito acá anchito acá llevábamos acá cabeza mano agarradas acá,-1,0.0,Violence
"JG:	Nos juntamos, eran como unas doce personas, más o menos, de allí del ranchito",jg juntamos unas doce personas menos allí ranchito,11,0.8213362378667249,Violence
"A pasearse uno allí, a los ranchitos ahí cer[ca]… Pues nada de ranchitos, ¿veá",pasearse allí ranchitos ahí cerca pues ranchitos veá,-1,0.0,Violence
"Entonces un señor, el señor que le vendió el primer ranchito, le decía: “Don Antonio, váyase a Durango, hombre, ustedes son muy trabajadores”",entonces señor señor vendió primer ranchito decía antonio váyase durango hombre ustedes trabajadores,15,0.8869656289035256,Violence
"Y le dijo mi papá: “No”, se llama don Ángel el señor, don Ángel Casas, “no, don Ángel, pues solamente que nos fíe el ranchito le podemos”",dijo papá llama ángel señor ángel casas ángel pues solamente fíe ranchito podemos,140,0.1848433840431815,Violence
"IA:	Mis sueños, yo vivía en un ranchito le acabo de decir, mis sueños",ia sueños vivía ranchito acabo decir sueños,-1,0.0,Violence
"IA:	Pos fíjese que era muy bonito ahí y pos bueno, nosotros no podíamos retirarnos mucho, había un gabachito que nos llevaba en una autobusito garrita que tenía",ia pos fíjese bonito ahí pos bueno podíamos retirarnos gabachito llevaba autobusito garrita,20,1.0,Violence
"JA:	No, no, pos fíjese que eso, pos lo guardaba uno por ahí y luego como teníamos ahí, estábamos muy bien con, bueno pos muy controlados nosotros, ¿verdad",ja pos fíjese pos guardaba ahí luego ahí bien bueno pos controlados verdad,10,1.0,Violence
"Como mandábamos dinero y ya acababan de beneficiar, cuando veníamos, teníamos nuestra cosechita para seguir trabajando",mandábamos dinero acababan beneficiar veníamos cosechita seguir trabajando,5,1.0,Violence
"JJ:	Es un ranchito pequeño, al pie de la sierra y ahí nos dedicamos a, mis padres ahí pues, agricultores y a criar animales de, como decía mi abuelito: “De gata para arriba, nomás que juera [fuera], y hembra”, decía mi abuelito en aquel tiempo, sí",jj ranchito pequeño pie sierra ahí dedicamos padres ahí pues agricultores criar animales decía abuelito gata arriba nomás juera hembra decía abuelito aquel tiempo,-1,0.0,Violence
"No, pos ahí no dieron, ahí nos llevaron a un ranchito, en su rancho de, yo creo que el señor, donde habían muchas viviendas ahí ya nos destinaron un cuarto a cada, a mi papá, pues, y a otros dos señores y a mí",pos ahí dieron ahí llevaron ranchito rancho creo señor muchas viviendas ahí destinaron cuarto cada papá pues dos señores,1,1.0,Violence
"JJ:	Eran de, me parece que pos, eran material, no me acuerdo si eran de madera, pero era como un ranchito, como un pueblito así, como un ranchito, pues, porque era una murallita, unas cuadras ahí",jj parece pos material acuerdo si madera ranchito pueblito así ranchito pues murallita unas cuadras ahí,137,1.0,Violence
"JJ:	Llevábamos lonche, o como andábamos cerquitas, o sea el ranchito estaba en medio de las tierras, veníamos a comer ahí",jj llevábamos lonche andábamos cerquitas ranchito medio tierras veníamos comer ahí,-1,0.0,Violence
"JJ:	Una miquita que yo aquí la, yo la tiré, no la guarde, fíjese",jj miquita aquí tiré guarde fíjese,54,0.8371329568212166,Violence
"Y yo guardaba mi miquita con la foto igual, como las identificaciones de ahora, como las que trae uno ahora, sí, así es",guardaba miquita foto igual identificaciones ahora trae ahora así,343,0.3757594981217051,Violence
"JJ:	Pues a nosotros, como nosotros estamos acá acostumbrados a un ranchito muy aislado, ¿vedá",jj pues acá acostumbrados ranchito aislado vedá,-1,0.0,Violence
"JJ:	Pero sí, pues ahí sí lo admira uno, los ranchitos bonitos, todo eso, ey",jj pues ahí admira ranchitos bonitos ey,-1,0.0,Violence
"LM:	Porque vivían en…  JJ:	Sí, vivíamos en un ranchito apartado",lm vivían jj vivíamos ranchito apartado,-1,0.0,Violence
"JJ:	Pos íbamos a visitar a uno de los muchachos ahí a los ranchitos cerquita ahí, estaban ahí, al hijo del sobrestante, o del mayordomo, pues",jj pos íbamos visitar muchachos ahí ranchitos cerquita ahí ahí hijo sobrestante mayordomo pues,263,0.7530180603964998,Violence
"Y nos llevaba al ranchito a que le ayudáramos a limpiar allí a cualquier cosa, nos… Ya se nos, yo creo le pedía a mi papá: “Préstame unos muchachos”",llevaba ranchito ayudáramos limpiar allí cualquier cosa creo pedía papá préstame muchachos,3,1.0,Violence
"Nos hacía limpiarle ahí alrededor de su ranchito ahí, y de sus casas",hacía limpiarle ahí alrededor ranchito ahí casas,-1,0.0,Violence
"JJ:	No, era mi patrón, no era nuestro patrón, pero íbamos de ahí del ranchito de él, con él",jj patrón patrón íbamos ahí ranchito,20,0.9286780582566071,Violence
"JA:	Ey, mi mamá, las muchachitas vestidas, cortecitos de batista le decían, también, las dos hermanitas, pos sí",ja ey mamá muchachitas vestidas cortecitos batista decían dos hermanitas pos,347,0.976214746394478,Violence
"JA:	Salimos del pueblo de Canelas a las seis de la mañana y llegamos a las doce de la noche, a pie al agua caliente, ahí en la guardarraya de Sinaloa y Durango",ja salimos pueblo canelas seis mañana llegamos doce noche pie agua caliente ahí guardarraya sinaloa durango,49,0.8319793121906697,Violence
"JA:	Pos a tortillas, ahí llegábamos a los ranchitos",ja pos tortillas ahí llegábamos ranchitos,51,0.6692733910021849,Violence
Como le dije a la muchachita: “Necesitamos saber qué es lo que vamos a hacer con usted”,dije muchachita necesitamos saber vamos hacer usted,13,1.0,Violence
"Y con su respeto a los muchachos: “Esta muchachita”, les dije, “está muy joven, muy nueva”",respeto muchachos muchachita dije joven nueva,102,0.447290832875595,Violence
"Hay que guardarle su lugar aunque sea un chiquito, aun más grandecito, a cualquier gente que sea, hay que guardarle su lugar",guardarle lugar aunque chiquito aun grandecito cualquier gente guardarle lugar,-1,0.0,Violence
"Estábamos cerquitas de un río, o sea la guardarraya del estado de San Luis, Misurí y Arkansó",cerquitas río guardarraya san luis misurí arkansó,-1,0.0,Violence
"Cuando callimos [caímos] ahí al campo nos dieron un vaso, un tenedor, una cuchara, un plato y una truchita",callimos caímos ahí campo dieron vaso tenedor cuchara plato truchita,-1,0.0,Violence
"Allí ni mujeres, ni mujeres nos iban a visitar porque teníamos un guardia en la puerta, un guardia allá, allí nos asistían",allí mujeres mujeres iban visitar guardia puerta guardia allá allí asistían,67,1.0,Violence
"Sí usted le ve una manchita a un racimo, que tenga como cagadita de mosca, con la punta de las tijeritas, de los nueve racimos que dejó, se la quita así con cuidado",usted manchita racimo cagadita mosca punta tijeritas nueve racimos dejó quita así cuidado,-1,0.0,Violence
"Tenía ahí en el puertón, no entraban mujeres malas, tenía un guardia ahí",ahí puertón entraban mujeres malas guardia ahí,67,1.0,Violence
"RA:	Nomás éramos creo cuatro casas con gente, en ese ranchito",ra nomás creo cuatro casas gente ranchito,-1,0.0,Violence
"RH:	Fue en un ranchito, pusieron esa escuela en un ranchito cercano, ahí a donde estábamos, a Los Sauces, que le dicen, le decían, Piedralumbre",rh ranchito pusieron escuela ranchito cercano ahí sauces dicen decían piedralumbre,468,1.0,Violence
"Y mis muchachitas me juntaban los papeles, puro juntando papeles por las calles para ir a venderlos, pa sacar, pa medio comer",muchachitas juntaban papeles puro juntando papeles calles ir venderlos pa sacar pa medio comer,-1,0.0,Violence
"Yo no, mi intención era mandarle a mi familia, ya tenía yo mis muchachitos, desde que fue al primero, el segundo, hasta acá del tercero y el cuarto es _¬¬__(",intención mandarle familia muchachitos primero segundo acá tercero cuarto ___,-1,0.0,Violence
"Y luego, se metió a los torrilleros, se puso, tenían dos tortillerías, y no, se le cayó al muchachito a mi nieto, ahí en donde estaban, Aquí en la, aquí luego luego, aquí cerca y vendió esa tortillería, luego de aquí, tenían una allá por la Rodríguez, allá tenían otra tortillería, también la vendió",luego metió torrilleros puso dos tortillerías cayó muchachito nieto ahí aquí aquí luego luego aquí cerca vendió tortillería luego aquí allá rodríguez allá tortillería vendió,-1,0.0,Violence
"Pero ya no me gustó la idea, y al día siguiente llegamos todos malos al trabajo y el mayordomo se llamaba don Tomás, me dijo: “Mira Antonio, no seas tonto, este, no tomen y guarden su dinero, el día menos andan enojados, ahí creía él que estábamos bien, arreglados pues no”, dice, “un día los agarran y sí qué van a hacer”",gustó idea día siguiente llegamos malos trabajo mayordomo llamaba tomás dijo mira antonio tonto tomen guarden dinero día menos andan enojados ahí creía bien arreglados pues dice día agarran van hacer,6,1.0,Violence
"Entonces este, cuando ya nos agarraron, nos llevaron a la cárcel a la California, se llamaba ahí donde fuimos, borrachito y este: “Dile que queremos ver al cónsul”",entonces agarraron llevaron cárcel california llamaba ahí borrachito dile queremos ver cónsul,21,0.28932400119393775,Violence
"Y no, ya de ahí ya, de aquí ya vámonos, ya nos trajeron, viene uno en los carros del tren, las ventanas del, las ventanillas no, no se abrían nomás que poquito así, para evitar que se fuera uno a salir y guardias en los dos carros del tren, para irnos vigilando",ahí aquí vámonos trajeron viene carros tren ventanas ventanillas abrían nomás poquito así evitar salir guardias dos carros tren irnos vigilando,14,0.6316490718105106,Violence
"Y no el chiste, duré como más de un año duré sin comprar ropa, llevé muchísima ropa aquí, corrí con mi mamá: “Mire, ahí está todo lo que te guardé”, le dije",chiste duré año duré comprar ropa llevé muchísima ropa aquí corrí mamá mire ahí guardé dije,25,1.0,Violence
"Entonces ahí le cabía ropa mucha y ya los tenía embolsada, guardándola cuando se iba",entonces ahí cabía ropa mucha embolsada guardándola iba,25,1.0,Violence
"Después de eso, yo agarraba, pues me acomodé a trabajar allá, me acomodé en un ranchito ahí donde hice yo mis tierritas y hice esto y ya me coloqué a trabajar por sí mismo, sembrando",después agarraba pues acomodé trabajar allá acomodé ranchito ahí hice tierritas hice coloqué trabajar mismo sembrando,0,1.0,Violence
"“Guarda ese talón”, dice, “porque por equis no llegué”, me dice, “yo con éste te reclamo tu dinero”",guarda talón dice equis llegué dice éste reclamo dinero,5,1.0,Violence
"Cuando ya empezó a trabajar, el primer cheque me lo daba y le dije: “Mira, yo quisiera haber tenido la oportunidad que te voy a dar”, le dije, “guarda tu dinero, no me des nada",empezó trabajar primer cheque daba dije mira quisiera haber oportunidad voy dar dije guarda dinero des,58,0.44681443634374995,Violence
"Yo quiero que guardes dinero y eso sí”, le dije, “vas a estarle mandando a mi apá, a ellos allá",quiero guardes dinero dije vas estarle mandando apá allá,5,1.0,Violence
Me vine para acá y aquí me quedé pero yo nací en ese ranchito que se llama Los Guapos,vine acá aquí quedé nací ranchito llama guapos,-1,0.0,Violence
"SL:	De lo mismo dinero que había guardado, de ahí salía",sl mismo dinero guardado ahí salía,5,1.0,Violence
"Hasta nos venimos caminando porque pues no había camión, salimos caminando de Tepechitlán a otro pueblo y en el otro pueblo sí agarramos el camión, como unas tres horas caminamos",venimos caminando pues camión salimos caminando tepechitlán pueblo pueblo agarramos camión unas tres horas caminamos,29,0.463946989960144,Violence
"AE:	Y al recibir el dinero, ¿su abuelita lo ponía en el banco o cómo lo aguardaba ella",ae recibir dinero abuelita ponía banco cómo aguardaba,310,0.7787816974610793,Violence
"HR:	Y entonces ya cancelé contrato y siempre aguardé las cartas pa si no arreglaba, no, pos ya saber, me iba y me contrataba",hr entonces cancelé contrato siempre aguardé cartas pa si arreglaba pos saber iba contrataba,4,1.0,Violence
"JR:	Mi nombre es el señor Jesús Rivera López, nacido en el poblado de Corrales, municipio de Juchitlán, estado de Jalisco, nacido el día 7 de octubre de 1934",jr nombre señor jesús rivera lópez nacido poblado corrales municipio juchitlán jalisco nacido día 7 octubre 1934,108,0.5720040836163579,Violence
"JR:	Entonces el poblado donde yo vivía, que es el nombre Juchitlán, del estado de Jalisco, pues daban cierta cantidad para que esos números se rifaran y las personas que salían afortunadas, pos entonces podían participar en el dicho programa de braceros",jr entonces poblado vivía nombre juchitlán jalisco pues daban cierta cantidad números rifaran personas salían afortunadas pos entonces podían participar dicho programa braceros,-1,0.0,Violence
"Entonces una vez ya estando en El Centro, llegaba uno y había una especie de hangar donde guardan los aviones, había un hangar",entonces vez centro llegaba especie hangar guardan aviones hangar,74,0.32866706880698354,Violence
¿Pudo guardar dinero o se iba en gastos aquí,pudo guardar dinero iba gastos aquí,5,0.8105523934009224,Violence
"MV:	En Las Jaritas, Municipio de Lagos de Moreno, en un ranchito, pero es ahí de Lagos de Moreno",mv jaritas municipio lagos moreno ranchito ahí lagos moreno,463,1.0,Violence
"MV:	Ay, lo conocí por allá en un ranchito, pero pos ya ve que uno [es]tá menso cuando está uno joven, pos en el rancho, ¿usted cree",mv ay conocí allá ranchito pos menso joven pos rancho usted cree,1,0.8799562602531433,Violence
"MV:	El dinero pos lo usaba en comprar comida, comprarles a los niños lo que ocupaban y guardarlo",mv dinero pos usaba comprar comida comprarles niños ocupaban guardarlo,-1,0.0,Violence
"Pos ya ve en el rancho, en el rancho sí se guardan los centavitos en el pueblo no",pos rancho rancho guardan centavitos pueblo,1,1.0,Violence
"Porque cuando vengan, pa cuando venga tu esposo, le tengas un cinco guardado”",vengan pa venga esposo cinco guardado,158,0.426222089931437,Violence
"Ella no le falta aquí su tortilla, su lechita, sus frijoles, ella no le falta aquí nada",falta aquí tortilla lechita frijoles falta aquí,54,0.7173908012603263,Violence
"Sí ese verano yo estaba, si me agarraba La Migra, ya sabía si me guardaban unos cuantos años, le ponen rastrillo pa que se rasure y se bañe, jabón, ¿qué más quieren",verano si agarraba migra sabía si guardaban cuantos años ponen rastrillo pa rasure bañe jabón quieren,-1,0.0,Violence
"Se vino la luz (sonido) derechito, una aparato grande",vino luz sonido derechito aparato grande,206,0.8952457357896285,Violence
"Y después de que me fue bien, le doy gracias a Dios una cosa, que gané mucho dinero, pero lo guardé",después bien doy gracias dios cosa gané dinero guardé,55,0.9555669776060237,Violence
"GM:	Pues sí, entonces dice que mucha de la gente que usted conoció estaba muy satisfecha, así más o menos con el patrón, ¿usted no sabía de algunos braceros que pues se enojaban muncho y peleaban con patrones o no habían conflictos así entre otras personas",gm pues entonces dice mucha gente usted conoció satisfecha así menos patrón usted sabía braceros pues enojaban muncho peleaban patrones conflictos así personas,-1,0.0,Violence
"Un contrato que me encontré, pos es que uno a veces tá uno en la casa y a veces para arreglar algo, pos quita uno todo y lo tira y luego anda uno buscando las cosas que necesita y ésa es la razón de que no tiene uno guardado como aquí a veces todo va en regla y allá no, uno agarra un papel lo pone allá, agarra otro papel y lo pone allá",contrato encontré pos veces tá casa veces arreglar pos quita tira luego anda buscando cosas necesita ésa razón guardado aquí veces va regla allá agarra papel pone allá agarra papel pone allá,-1,0.0,Violence
"Porque mi muchachita pues tuvo que estar criada sin padre prácticamente, ¿verdad",muchachita pues criada padre prácticamente verdad,-1,0.0,Violence
"MC:	Yo nací en un ranchito a un lado de Zapopan, Jalisco, que se llama Ranchito del Cuetero, pero desde chiquita me llevaron a Tepatitlán, Jalisco y de ahí fue donde yo me vine para acá",mc nací ranchito lado zapopan jalisco llama ranchito cuetero chiquita llevaron tepatitlán jalisco ahí vine acá,-1,0.0,Violence
"Y llegamos al rancho y ya, en la puerta ya había un guardia que no nos dejó entrar",llegamos rancho puerta guardia dejó entrar,164,0.6835605132005399,Violence
"Sí, entonces dice el guardia: “Pues no puedes entrar”",entonces dice guardia pues puedes entrar,-1,0.0,Violence
"Hasta tú mirabas grupos hasta de treinta muchachitos entre trece y catorce años, quince o dieciséis, ya los tenían envueltos en la droga",mirabas grupos treinta muchachitos trece catorce años quince dieciséis envueltos droga,151,0.7193636355594102,Violence
PC:	Dios que los… Los que han muerto que Dios los guarde en el cielo (ininteligible) ¿Qué más hago ya,pc dios muerto dios guarde cielo ininteligible hago,55,1.0,Violence
"Porque mi muchachita pues tuvo que estar criada sin padre prácticamente, ¿verdad",muchachita pues criada padre prácticamente verdad,-1,0.0,Violence
"MC:	Yo nací en un ranchito a un lado de Zapopan, Jalisco, que se llama Ranchito del Cuetero, pero desde chiquita me llevaron a Tepatitlán, Jalisco y de ahí fue donde yo me vine para acá",mc nací ranchito lado zapopan jalisco llama ranchito cuetero chiquita llevaron tepatitlán jalisco ahí vine acá,-1,0.0,Violence
"Y llegamos al rancho y ya, en la puerta ya había un guardia que no nos dejó entrar",llegamos rancho puerta guardia dejó entrar,164,0.6753301116475754,Violence
"Sí, entonces dice el guardia: “Pues no puedes entrar”",entonces dice guardia pues puedes entrar,-1,0.0,Violence
"Hasta tú mirabas grupos hasta de treinta muchachitos entre trece y catorce años, quince o dieciséis, ya los tenían envueltos en la droga",mirabas grupos treinta muchachitos trece catorce años quince dieciséis envueltos droga,151,0.6641787670546694,Violence
"Y a veces uno quiere guardar limpias las cosas pa que se vea bien, ¿verdad",veces quiere guardar limpias cosas pa vea bien verdad,-1,0.0,Violence
"GM:	Entonces llévenos pa atrás cuando estaba de bracero, ¿usted no notaba si había como conflictos como entre los mayordomos y los braceros o de los patrones",gm entonces llévenos pa atrás bracero usted notaba si conflictos mayordomos braceros patrones,9,0.6085193062478914,Violence
"Así conflictos de ese tipo como las…  EH:	No, yo, yo nomás esa vez que se me… que hubo ese error conmigo",así conflictos tipo eh nomás vez error conmigo,-1,0.0,Violence
"MA:	En, pos era un, en un ranchito que se llamaba Las Peras, taba cercas, pues de Morelia también, donde nos casamos",pos ranchito llamaba peras taba cercas pues morelia casamos,-1,0.0,Violence
"AS:	Después…  JB:	Y no y soy beato, pero soy malo para ir a las iglesias",después jb beato malo ir iglesias,100,0.5753105172542416,Violence
"Porque a mí me criaron, me criaron beato, al pie de las iglesias, pero ahorita hay muchos cambios en los señores esos",criaron criaron beato pie iglesias ahorita cambios señores,100,0.6587887272666275,Violence
"Nací en Michoacán, Estado de Michoacán en un ranchito que se llama, ahora se llama San Miguel pero antes era Rancho Los Ochoas, es Municipio de Villamar",nací michoacán michoacán ranchito llama ahora llama san miguel rancho ochoas municipio villamar,79,0.37651696798375694,Violence
"Porque éste nos guardó el 10%, para cuando llegáramos a la vejez, nos lo dieran",éste guardó 10 llegáramos vejez dieran,11,1.0,Violence
"RG:	De El Centro, California nos contrataban y nos mandaban… No a poblaciones, no, derechito a un campo",rg centro california contrataban mandaban poblaciones derechito campo,21,0.418746149007284,Violence
"Y otras más chicas que ella y me decían: “Tía, te mandó saludos Panchito”",chicas decían tía mandó saludos panchito,-1,0.0,Violence
Nosotros trabajábanos en un ranchito que se llama Avondale y de allí trabajábanos,trabajábanos ranchito llama avondale allí trabajábanos,468,1.0,Violence
Nosotros trabajábanos en un ranchito que se llama Avondale y de allí trabajábanos,trabajábanos ranchito llama avondale allí trabajábanos,468,1.0,Violence
"No, ya salía uno bien contento con su lonche y ya los que todavía, como por ejemplo que traían, por decir unos $50 o $100 pesos, muchos se iban a allá por el… Entraba uno por aquí y ya cuando salía de que salió bien, había otra salida por otro lado y todos los que ya andaban sin dinero, se iban por aquel lado a esperar a todos los que ya salen con su lonchita, con su bolsita de lonche y a veces, pos digamos que ya, porque los que ya traen dinero, pos ya no lo ocupan el lonche",salía bien contento lonche todavía ejemplo traían decir 50 100 pesos iban allá entraba aquí salía salió bien salida lado andaban dinero iban aquel lado esperar salen lonchita bolsita lonche veces pos digamos traen dinero pos ocupan lonche,2,1.0,Violence
"Sí, pos si lo quería, si lo quería guardar, lo podría guardar, era pa en la noche en el camino comer",pos si quería si quería guardar podría guardar pa noche camino comer,-1,0.0,Violence
"Los rancheros, llegaban los rancheros que tenían ranchitos chicos: “Préstame tu gente pa levantar mi algodón”",rancheros llegaban rancheros ranchitos chicos préstame gente pa levantar algodón,-1,0.0,Violence
"Aquí fue cuando empecé a hacer centavitos y este, compré un ranchito y como que empezó a crecer la familia, tuve que vender el rancho pa darles estudio",aquí empecé hacer centavitos compré ranchito empezó crecer familia vender rancho pa darles estudio,83,0.11924185150302907,Violence
"Por lo regular, sí, en cheque, pero yo nunca guardé uno de los talones de los cheques",regular cheque nunca guardé talones cheques,58,0.606779161892222,Violence
"Aquí en Fontana yo manejaba una máquina del estiércol que verdaderamente Dios me ayudó a que yo me venía desde onde fuera derechito a lo que daba la máquina, corría muy recio, y los gallineros [es]tán así y yo no testereaba ni acá y venía no tenía espejos ni nada al puro tanteo",aquí fontana manejaba máquina estiércol verdaderamente dios ayudó venía onde derechito daba máquina corría recio gallineros así testereaba acá venía espejos puro tanteo,69,0.18139403516550645,Violence
"PV:	Lo que le quitaban a uno, este, el Gobierno de aquí lo guardaba y luego se lo mandaba al Gobierno de allá",pv quitaban gobierno aquí guardaba luego mandaba gobierno allá,94,0.892600877366878,Violence
"Bueno, yo me dedicaba a la agricultura pero mi niñez, yo crecí en un ranchito llamado Santa María de Gracia Municipio de Teocaltiche, Jalisco",bueno dedicaba agricultura niñez crecí ranchito llamado santa maría gracia municipio teocaltiche jalisco,79,0.33033788592877533,Violence
"Y lo que le sobraba no lo guardaba, sino entre los mismos vecindarios ahí: “No, pos que fulano vende una chivita y le sobraba a ella le miraba que podía comprar la chiva, la compraba",sobraba guardaba sino mismos vecindarios ahí pos fulano vende chivita sobraba miraba podía comprar chiva compraba,31,0.8570084435441849,Violence
"Entonces le mandaban cuando le contestaban cartas: “Pos mira compré esto, compré esto y lo que me sobró en vez de guardarlo que me lo voy a estar gastando”, dice, “me compré una chiva”",entonces mandaban contestaban cartas pos mira compré compré sobró vez guardarlo voy gastando dice compré chiva,-1,0.0,Violence
"GM:	Y entonces, ¿usted alguna vez vio que hubo algunos problemas entre braceros y patrones o mayordomos como conflicto",gm entonces usted alguna vez vio problemas braceros patrones mayordomos conflicto,9,0.8908915866566031,Violence
"Derechito al consulado sin tener cita ni tener nada de eso, fíjate",derechito consulado tener cita tener fíjate,317,0.8531735613683494,Violence
"Nomás con la pura documentación fuimos y derechito al consulado llegamos, nos llevaron",nomás pura documentación derechito consulado llegamos llevaron,317,0.6154431861298689,Violence
"AV:	En aquellos días era, pues un ranchito y nosotros nos manteníamos sembrando maíz, era lo único que teníamos de sembrar",av aquellos días pues ranchito manteníamos sembrando maíz único sembrar,44,0.5369195521443295,Violence
"AV:	Con el tiempo, en mi tiempo yo ya tenía nueve años cuando empezó a ir una maestra y este… Pues sí estábamos aprendiendo algo, pero luego la corrieron las mamases del ranchito de los hijos, que porque platicaba mucho con los esposos",av tiempo tiempo nueve años empezó ir maestra pues aprendiendo luego corrieron mamases ranchito hijos platicaba esposos,-1,0.0,Violence
