Original Sentence,Cleaned Sentence,Predefined Topic,BERTopic Topic,Topic Probability
"(entrevista interrumpida)  JH:	En total de que mi niña, mi muchachita ahora es una adulta ya",entrevista interrumpida jh total niña muchachita ahora adulta,Violence / Violencia,247,0.7321691472229066
"Pos me hago el ánimo, porque digo: “Bueno, pues nosotros ya estamos mayores y ya no le vamos a durar mucho a esta niña, a esta muchachita”",pos hago ánimo digo bueno pues mayores vamos durar niña muchachita,Violence / Violencia,-1,0.0
"Y luego una trojita, una de guardar maíz, porque pos yo ya iba ser ranchero",luego trojita guardar maíz pos iba ser ranchero,Violence / Violencia,-1,0.0
"Algunas veces recibimos abusos de otras personas por vernos de cierta manera huérfanos, diré hasta cierto aspecto nos veíamos un poco huérfanos",veces recibimos abusos personas vernos cierta manera huérfanos diré cierto aspecto veíamos huérfanos,Violence / Violencia,154,0.867496408996051
"Y hubo muchos abusos para los braceros, allá los que se agrupaban con los licenciados pa cobrarles un porcentaje de dinero que como mencioné, mi padre a menudo tuvo que endrogarse para ir de bracero",abusos braceros allá agrupaban licenciados pa cobrarles porcentaje dinero mencioné padre menudo endrogarse ir bracero,Violence / Violencia,-1,0.0
"Resulta de que por abusos de los licenciados, el licenciado se quedó con el dinero y como mi papá había juntado a los demás compañeros y como no pudieron pasar por el abuso del licenciado, a mi papá le cobraron el dinero",resulta abusos licenciados licenciado quedó dinero papá juntado demás compañeros pudieron pasar abuso licenciado papá cobraron dinero,Violence / Violencia,-1,0.0
"Pero alguien, habemos de todas las personas unos que guardamos algo y otros que nada, alguien le llevó un plato con caldo de ese que nos habían dado",alguien habemos todas personas guardamos alguien llevó plato caldo dado,Violence / Violencia,2,1.0
"Pero nos pasábamos los jóvenes en ese tiempo, yo allá cuando estaba en Wisconsin… A veces aprende uno muchas cosas y yo tuve amigos que eran borrachitos, les gustaba ir a las cantinas allá y se iban a la cantina, a veces de que me llevaban unas botellas de wine o me llevaban algunas cervezas",pasábamos jóvenes tiempo allá wisconsin veces aprende muchas cosas amigos borrachitos gustaba ir cantinas allá iban cantina veces llevaban unas botellas wine llevaban cervezas,Violence / Violencia,62,0.25893758617856316
"”  At the moment that I said that, the security guard came—he was really a very big güero because I didn’t even reach his shoulder",moment said security guard camehe really big güero didnt even reach shoulder,Violence / Violencia,-1,0.0
”  So when we got out of the river there was a big slope and there were some drug smugglers there and I saw them suddenly and I shot twice and he says: “Stop your bullshit already,got river big slope drug smugglers saw suddenly shot twice says stop bullshit already,Violence / Violencia,107,0.5352170877494373
"AF:	Lo mandaron ahí a un ranchito cerca de, ahí por, más arribita de McAllen, que se llama creo Mission, Mission, Texas entre McAllen y, ¿qué está por ahí",af mandaron ahí ranchito cerca ahí arribita mcallen llama creo mission mission texas mcallen ahí,Violence / Violencia,16,0.6593914868811739
"Entonces ya eso la preocupaba y, y… Y pos me mandaba cosas tristes ahí que estoy que: “No, mamá, yo aquí guardo para la hora que yo quiera me regreso, lo que yo le mando eso es otra cosa”",entonces preocupaba pos mandaba cosas tristes ahí mamá aquí guardo hora quiera regreso mando cosa,Violence / Violencia,31,1.0
"Él se iba a los ranchos, por ejemplo, había un ranchito que llovió de más, se puede decir, que les tocó la suerte que una nube se fue por allí y llovió y se levantó un poquito más la cosecha",iba ranchos ejemplo ranchito llovió puede decir tocó suerte nube allí llovió levantó poquito cosecha,Violence / Violencia,156,0.3674054161134572
"Pues pasa la guardarraya de Texas y luego de Arkansas, ahí es donde está Santa Anna en la guardarraya de Texas con su libro ansina",pues pasa guardarraya texas luego arkansas ahí santa anna guardarraya texas libro ansina,Violence / Violencia,16,0.24506835656455497
"AR:	Pues sí se enojaban: “Shit, God damn it, son of a bitch”",ar pues enojaban shit god damn bitch,Violence / Violencia,-1,0.0
"Más o menos, él me compró una hachita, una hachita chiquita y como de unos ocho o nueve años",menos compró hachita hachita chiquita ocho nueve años,Violence / Violencia,214,0.767595871645989
"“Sí”, le dije, “es un ranchito chiquito, hasta ahí llegó la vía y por eso le pusieron el Mil Diez",dije ranchito chiquito ahí llegó vía pusieron mil diez,Violence / Violencia,-1,0.0
"Y ya cuando va uno cerca, pues guarda para venirse pa traer algo, no crea que hacíanos gran cosa, no",va cerca pues guarda venirse pa traer crea hacíanos gran cosa,Violence / Violencia,-1,0.0
"Es lo que le digo que, claro, si yo hubiera visto algo que golpearan o trataran mal algún de los de nosotros, no, no, no había queja, no había",digo claro si visto golpearan trataran mal algún queja,Violence / Violencia,-1,0.0
"No porque, es lo que le digo, es que allí trabajaba uno lo que podía, pero uno mismo se exigía, no tenían para qué golpearlos, digo yo",digo allí trabajaba podía mismo exigía golpearlos digo,Violence / Violencia,-1,0.0
"Pues lo poquito que gana uno, pues guardarlo pa ver qué, es el modo que hace, y otros no, a las cantinas, vámonos",pues poquito gana pues guardarlo pa ver modo hace cantinas vámonos,Violence / Violencia,-1,0.0
"Y luego ya después pos ya, había una, pos yo sí me acuerdo que había una muchachita ya grande así, y todas esas",luego después pos pos acuerdo muchachita grande así todas,Violence / Violencia,67,0.5035975661649433
"AM:	Pos luego a veces cada quince días, y luego a veces cada tres semanas porque, pos, lo usaba yo para comprar la provisión, iba guardando también pa traer de allá pa acá oye, si lo mandó todo pos…  LM:	Claro",pos luego veces cada quince días luego veces cada tres semanas pos usaba comprar provisión iba guardando pa traer allá pa acá oye si mandó pos lm claro,Violence / Violencia,66,0.11587908419564803
"Y ahí nos estábamos hasta que amanecía, ahí nos estábamos derechito al puente, ahí todos, unos se sentaban, otros se acostaban, otros caminaban y…  LM:	¿A la orilla del puente",ahí amanecía ahí derechito puente ahí sentaban acostaban caminaban lm orilla puente,Violence / Violencia,102,0.6294770428637696
"Bueno, son dos ranchitos es Atotonilco y Paura, pero de entre los dos pueblitos, éramos como unos diez los que nos fuimos para allá",bueno dos ranchitos atotonilco paura dos pueblitos diez allá,Violence / Violencia,34,1.0
"Llano Prieto, quizás por eso le pusieron porque hay sartenejo, unas buenas tierras, pos llueve allá mucho y pos sus sartenejos, muy buenas tierras, Llano Prieto y luego pos ranchitos de cada lado del río, sí",llano prieto quizás pusieron sartenejo unas buenas tierras pos llueve allá pos sartenejos buenas tierras llano prieto luego pos ranchitos cada lado río,Violence / Violencia,156,0.052763921224882264
"Y luego, San Antonio de Nevárez y San José del Ranchito y La Lagunita y así, todos hasta llegar al pueblo de Santiago",luego san antonio nevárez san josé ranchito lagunita así llegar pueblo santiago,Violence / Violencia,19,0.056837638253453476
"ET:	Para abajo, un pueblito, un ranchito que Las Margaritas, allá conseguí",et abajo pueblito ranchito margaritas allá conseguí,Violence / Violencia,65,1.0
"Yo no me quejo, como le digo, esa vez que los veintiocho días, pos el ranchito estaba pobre, es que necesitaban mojados, y les robaban y pa que no entraran ya a contratar, pero no",quejo digo vez veintiocho días pos ranchito pobre necesitaban mojados robaban pa entraran contratar,Violence / Violencia,5,0.9228539522027002
"BL:	Ey, ahí lo guardaba abajo de la almohada y había así barracas que dormíanos hasta quince, veinte",bl ey ahí guardaba abajo almohada así barracas dormíanos quince veinte,Violence / Violencia,20,0.3949334060178982
"BL:	No, nomás tantito así peloncito, tantititito, una chichita nomás",bl nomás tantito así peloncito tantititito chichita nomás,Violence / Violencia,-1,0.0
"BL:	Y así no me gustó, digo, porque ya cuando, llegando luego luego me iba derechito luego luego a esa cantinucha, esa cantina",bl así gustó digo llegando luego luego iba derechito luego luego cantinucha cantina,Violence / Violencia,-1,0.0
"Entonces son… Y una vez me tocó ahí en la pura guardarraya de Texas y pos Las Cruces no es, y el condado de Doña Ana, pertenece ahí a Las Cruces",entonces vez tocó ahí pura guardarraya texas pos cruces condado doña ana pertenece ahí cruces,Violence / Violencia,16,0.33783848062683675
Y lo poquito lo vengo guardando pa cuando ya se venía uno para acá,poquito vengo guardando pa venía acá,Violence / Violencia,54,0.7377918121288908
"Nos recogieron, nos llevaron pa[ra] un ranchito que está cerquitas de Chalchihuites, se llama La Cofrería y allí, ahí duramos un tiempecito como unos tres años, o cuatro años",recogieron llevaron ranchito cerquitas chalchihuites llama cofrería allí ahí duramos tiempecito tres años cuatro años,Violence / Violencia,160,0.866542368209409
"HG:	Y entonces pasó otra temporada ahí en ese ranchito y al poco tiempo, tendría yo algunos, como unos siete años, yo creo, cuando mi amá se casó con un hombre, un varillero",hg entonces pasó temporada ahí ranchito tiempo siete años creo amá casó hombre varillero,Violence / Violencia,12,0.7322276211572827
"O sea que hubo un convenio, tenía él, mi padrastro tenía un yerno en otro ranchito, cercas de La Cofrería donde estuve primero, donde estaban mis tíos",convenio padrastro yerno ranchito cercas cofrería primero tíos,Violence / Violencia,-1,0.0
"Entonces le llegué por la retaguardia a la casa, porque la tienda pues estaba pa el lado de la calle",entonces llegué retaguardia casa tienda pues pa lado calle,Violence / Violencia,-1,0.0
"Le Llegué por la retaguardia y llegué y no, estaba muy, mi mamá también andaba por una fiesta, una fiesta católica, que las espigas y que las espigas, allá andaba ella también",llegué retaguardia llegué mamá andaba fiesta fiesta católica espigas espigas allá andaba,Violence / Violencia,-1,0.0
"Llevamos un par de zapatos cada uno y un par de huaraches, nos dejamos los huaraches y hicimos el nudito acá, el anchito acá, lo llevábamos acá en la cabeza y con esta mano agarradas acá",llevamos par zapatos cada par huaraches dejamos huaraches hicimos nudito acá anchito acá llevábamos acá cabeza mano agarradas acá,Violence / Violencia,-1,0.0
"JA:	No, no, pos fíjese que eso, pos lo guardaba uno por ahí y luego como teníamos ahí, estábamos muy bien con, bueno pos muy controlados nosotros, ¿verdad",ja pos fíjese pos guardaba ahí luego ahí bien bueno pos controlados verdad,Violence / Violencia,9,0.5691138102021225
"Como mandábamos dinero y ya acababan de beneficiar, cuando veníamos, teníamos nuestra cosechita para seguir trabajando",mandábamos dinero acababan beneficiar veníamos cosechita seguir trabajando,Violence / Violencia,1,1.0
"JJ:	Eran de, me parece que pos, eran material, no me acuerdo si eran de madera, pero era como un ranchito, como un pueblito así, como un ranchito, pues, porque era una murallita, unas cuadras ahí",jj parece pos material acuerdo si madera ranchito pueblito así ranchito pues murallita unas cuadras ahí,Violence / Violencia,136,1.0
"JJ:	Llevábamos lonche, o como andábamos cerquitas, o sea el ranchito estaba en medio de las tierras, veníamos a comer ahí",jj llevábamos lonche andábamos cerquitas ranchito medio tierras veníamos comer ahí,Violence / Violencia,-1,0.0
"JJ:	Una miquita que yo aquí la, yo la tiré, no la guarde, fíjese",jj miquita aquí tiré guarde fíjese,Violence / Violencia,54,1.0
"Y yo guardaba mi miquita con la foto igual, como las identificaciones de ahora, como las que trae uno ahora, sí, así es",guardaba miquita foto igual identificaciones ahora trae ahora así,Violence / Violencia,411,1.0
"JJ:	Pues a nosotros, como nosotros estamos acá acostumbrados a un ranchito muy aislado, ¿vedá",jj pues acá acostumbrados ranchito aislado vedá,Violence / Violencia,-1,0.0
"JJ:	Pero sí, pues ahí sí lo admira uno, los ranchitos bonitos, todo eso, ey",jj pues ahí admira ranchitos bonitos ey,Violence / Violencia,-1,0.0
"LM:	Porque vivían en…  JJ:	Sí, vivíamos en un ranchito apartado",lm vivían jj vivíamos ranchito apartado,Violence / Violencia,-1,0.0
"JJ:	Pos íbamos a visitar a uno de los muchachos ahí a los ranchitos cerquita ahí, estaban ahí, al hijo del sobrestante, o del mayordomo, pues",jj pos íbamos visitar muchachos ahí ranchitos cerquita ahí ahí hijo sobrestante mayordomo pues,Violence / Violencia,-1,0.0
"Y nos llevaba al ranchito a que le ayudáramos a limpiar allí a cualquier cosa, nos… Ya se nos, yo creo le pedía a mi papá: “Préstame unos muchachos”",llevaba ranchito ayudáramos limpiar allí cualquier cosa creo pedía papá préstame muchachos,Violence / Violencia,-1,0.0
"Nos hacía limpiarle ahí alrededor de su ranchito ahí, y de sus casas",hacía limpiarle ahí alrededor ranchito ahí casas,Violence / Violencia,-1,0.0
"JJ:	No, era mi patrón, no era nuestro patrón, pero íbamos de ahí del ranchito de él, con él",jj patrón patrón íbamos ahí ranchito,Violence / Violencia,70,1.0
"JG:	Nos juntamos, eran como unas doce personas, más o menos, de allí del ranchito",jg juntamos unas doce personas menos allí ranchito,Violence / Violencia,-1,0.0
"A pasearse uno allí, a los ranchitos ahí cer[ca]… Pues nada de ranchitos, ¿veá",pasearse allí ranchitos ahí cerca pues ranchitos veá,Violence / Violencia,-1,0.0
"Entonces un señor, el señor que le vendió el primer ranchito, le decía: “Don Antonio, váyase a Durango, hombre, ustedes son muy trabajadores”",entonces señor señor vendió primer ranchito decía antonio váyase durango hombre ustedes trabajadores,Violence / Violencia,-1,0.0
"Y le dijo mi papá: “No”, se llama don Ángel el señor, don Ángel Casas, “no, don Ángel, pues solamente que nos fíe el ranchito le podemos”",dijo papá llama ángel señor ángel casas ángel pues solamente fíe ranchito podemos,Violence / Violencia,149,0.40599258464318005
"IA:	Mis sueños, yo vivía en un ranchito le acabo de decir, mis sueños",ia sueños vivía ranchito acabo decir sueños,Violence / Violencia,-1,0.0
"IA:	Pos fíjese que era muy bonito ahí y pos bueno, nosotros no podíamos retirarnos mucho, había un gabachito que nos llevaba en una autobusito garrita que tenía",ia pos fíjese bonito ahí pos bueno podíamos retirarnos gabachito llevaba autobusito garrita,Violence / Violencia,207,1.0
"Hay que guardarle su lugar aunque sea un chiquito, aun más grandecito, a cualquier gente que sea, hay que guardarle su lugar",guardarle lugar aunque chiquito aun grandecito cualquier gente guardarle lugar,Violence / Violencia,2,0.8316019017092796
"JA:	Ey, mi mamá, las muchachitas vestidas, cortecitos de batista le decían, también, las dos hermanitas, pos sí",ja ey mamá muchachitas vestidas cortecitos batista decían dos hermanitas pos,Violence / Violencia,366,0.8963637978524989
"JA:	Salimos del pueblo de Canelas a las seis de la mañana y llegamos a las doce de la noche, a pie al agua caliente, ahí en la guardarraya de Sinaloa y Durango",ja salimos pueblo canelas seis mañana llegamos doce noche pie agua caliente ahí guardarraya sinaloa durango,Violence / Violencia,39,0.717996732864994
"JA:	Pos a tortillas, ahí llegábamos a los ranchitos",ja pos tortillas ahí llegábamos ranchitos,Violence / Violencia,50,0.6382899930049057
Como le dije a la muchachita: “Necesitamos saber qué es lo que vamos a hacer con usted”,dije muchachita necesitamos saber vamos hacer usted,Violence / Violencia,-1,0.0
"Y con su respeto a los muchachos: “Esta muchachita”, les dije, “está muy joven, muy nueva”",respeto muchachos muchachita dije joven nueva,Violence / Violencia,109,0.30308945200671095
"Allí ni mujeres, ni mujeres nos iban a visitar porque teníamos un guardia en la puerta, un guardia allá, allí nos asistían",allí mujeres mujeres iban visitar guardia puerta guardia allá allí asistían,Violence / Violencia,67,1.0
"Sí usted le ve una manchita a un racimo, que tenga como cagadita de mosca, con la punta de las tijeritas, de los nueve racimos que dejó, se la quita así con cuidado",usted manchita racimo cagadita mosca punta tijeritas nueve racimos dejó quita así cuidado,Violence / Violencia,-1,0.0
"Vacía en la reja, desgancha, lo pone uno sin golpearse, sin golpearse",vacía reja desgancha pone golpearse golpearse,Violence / Violencia,-1,0.0
"Tenía ahí en el puertón, no entraban mujeres malas, tenía un guardia ahí",ahí puertón entraban mujeres malas guardia ahí,Violence / Violencia,67,1.0
"Estábamos cerquitas de un río, o sea la guardarraya del estado de San Luis, Misurí y Arkansó",cerquitas río guardarraya san luis misurí arkansó,Violence / Violencia,-1,0.0
"Cuando callimos [caímos] ahí al campo nos dieron un vaso, un tenedor, una cuchara, un plato y una truchita",callimos caímos ahí campo dieron vaso tenedor cuchara plato truchita,Violence / Violencia,-1,0.0
"Y luego, se metió a los torrilleros, se puso, tenían dos tortillerías, y no, se le cayó al muchachito a mi nieto, ahí en donde estaban, Aquí en la, aquí luego luego, aquí cerca y vendió esa tortillería, luego de aquí, tenían una allá por la Rodríguez, allá tenían otra tortillería, también la vendió",luego metió torrilleros puso dos tortillerías cayó muchachito nieto ahí aquí aquí luego luego aquí cerca vendió tortillería luego aquí allá rodríguez allá tortillería vendió,Violence / Violencia,50,0.35411018836427116
"RH:	Fue en un ranchito, pusieron esa escuela en un ranchito cercano, ahí a donde estábamos, a Los Sauces, que le dicen, le decían, Piedralumbre",rh ranchito pusieron escuela ranchito cercano ahí sauces dicen decían piedralumbre,Violence / Violencia,-1,0.0
"Y mis muchachitas me juntaban los papeles, puro juntando papeles por las calles para ir a venderlos, pa sacar, pa medio comer",muchachitas juntaban papeles puro juntando papeles calles ir venderlos pa sacar pa medio comer,Violence / Violencia,27,0.29294314627648876
"RA:	Nomás éramos creo cuatro casas con gente, en ese ranchito",ra nomás creo cuatro casas gente ranchito,Violence / Violencia,97,0.5167135372524673
"Pero ya no me gustó la idea, y al día siguiente llegamos todos malos al trabajo y el mayordomo se llamaba don Tomás, me dijo: “Mira Antonio, no seas tonto, este, no tomen y guarden su dinero, el día menos andan enojados, ahí creía él que estábamos bien, arreglados pues no”, dice, “un día los agarran y sí qué van a hacer”",gustó idea día siguiente llegamos malos trabajo mayordomo llamaba tomás dijo mira antonio tonto tomen guarden dinero día menos andan enojados ahí creía bien arreglados pues dice día agarran van hacer,Violence / Violencia,5,0.8422194806345823
"Entonces este, cuando ya nos agarraron, nos llevaron a la cárcel a la California, se llamaba ahí donde fuimos, borrachito y este: “Dile que queremos ver al cónsul”",entonces agarraron llevaron cárcel california llamaba ahí borrachito dile queremos ver cónsul,Violence / Violencia,19,0.6603788998682273
"Y no, ya de ahí ya, de aquí ya vámonos, ya nos trajeron, viene uno en los carros del tren, las ventanas del, las ventanillas no, no se abrían nomás que poquito así, para evitar que se fuera uno a salir y guardias en los dos carros del tren, para irnos vigilando",ahí aquí vámonos trajeron viene carros tren ventanas ventanillas abrían nomás poquito así evitar salir guardias dos carros tren irnos vigilando,Violence / Violencia,14,0.38065613655947567
"Y no el chiste, duré como más de un año duré sin comprar ropa, llevé muchísima ropa aquí, corrí con mi mamá: “Mire, ahí está todo lo que te guardé”, le dije",chiste duré año duré comprar ropa llevé muchísima ropa aquí corrí mamá mire ahí guardé dije,Violence / Violencia,22,0.9687797021363727
"Cuando taba ya queriendo oscurecer, cuando miré yo un carro que iba con, ya con las luces ya prendidas y llegamos y llegamos al, ahí nos hicimos a un lado para ver quién era, dije: “No sean alguien que quera venir a golpearnos”",taba queriendo oscurecer miré carro iba luces prendidas llegamos llegamos ahí hicimos lado ver quién dije alguien quera venir golpearnos,Violence / Violencia,-1,0.0
"Entonces ahí le cabía ropa mucha y ya los tenía embolsada, guardándola cuando se iba",entonces ahí cabía ropa mucha embolsada guardándola iba,Violence / Violencia,22,1.0
"Después de eso, yo agarraba, pues me acomodé a trabajar allá, me acomodé en un ranchito ahí donde hice yo mis tierritas y hice esto y ya me coloqué a trabajar por sí mismo, sembrando",después agarraba pues acomodé trabajar allá acomodé ranchito ahí hice tierritas hice coloqué trabajar mismo sembrando,Violence / Violencia,105,1.0
"“Guarda ese talón”, dice, “porque por equis no llegué”, me dice, “yo con éste te reclamo tu dinero”",guarda talón dice equis llegué dice éste reclamo dinero,Violence / Violencia,1,0.9463097453599931
"Cuando ya empezó a trabajar, el primer cheque me lo daba y le dije: “Mira, yo quisiera haber tenido la oportunidad que te voy a dar”, le dije, “guarda tu dinero, no me des nada",empezó trabajar primer cheque daba dije mira quisiera haber oportunidad voy dar dije guarda dinero des,Violence / Violencia,55,0.42722624358369754
"Yo quiero que guardes dinero y eso sí”, le dije, “vas a estarle mandando a mi apá, a ellos allá",quiero guardes dinero dije vas estarle mandando apá allá,Violence / Violencia,1,1.0
Me vine para acá y aquí me quedé pero yo nací en ese ranchito que se llama Los Guapos,vine acá aquí quedé nací ranchito llama guapos,Violence / Violencia,-1,0.0
"SL:	De lo mismo dinero que había guardado, de ahí salía",sl mismo dinero guardado ahí salía,Violence / Violencia,1,1.0
"JR:	Entonces el poblado donde yo vivía, que es el nombre Juchitlán, del estado de Jalisco, pues daban cierta cantidad para que esos números se rifaran y las personas que salían afortunadas, pos entonces podían participar en el dicho programa de braceros",jr entonces poblado vivía nombre juchitlán jalisco pues daban cierta cantidad números rifaran personas salían afortunadas pos entonces podían participar dicho programa braceros,Violence / Violencia,0,0.4225655206137016
"Entonces una vez ya estando en El Centro, llegaba uno y había una especie de hangar donde guardan los aviones, había un hangar",entonces vez centro llegaba especie hangar guardan aviones hangar,Violence / Violencia,311,0.15655744158059406
¿Pudo guardar dinero o se iba en gastos aquí,pudo guardar dinero iba gastos aquí,Violence / Violencia,-1,0.0
"AE:	Y al recibir el dinero, ¿su abuelita lo ponía en el banco o cómo lo aguardaba ella",ae recibir dinero abuelita ponía banco cómo aguardaba,Violence / Violencia,283,0.6075927009786657
"El mayor lo mandé a la escuela y lo golpearon porque no quiso fumar marihuana, como tenía ya catorce años él, lo mandé a la escuela y sí, sí fue, pero ya después no quiso porque lo golpearon, porque no quiso fumar marihuana, fíjese, ay no",mayor mandé escuela golpearon quiso fumar marihuana catorce años mandé escuela después quiso golpearon quiso fumar marihuana fíjese ay,Violence / Violencia,42,0.3901060219812751
"MV:	En Las Jaritas, Municipio de Lagos de Moreno, en un ranchito, pero es ahí de Lagos de Moreno",mv jaritas municipio lagos moreno ranchito ahí lagos moreno,Violence / Violencia,462,1.0
"MV:	Ay, lo conocí por allá en un ranchito, pero pos ya ve que uno [es]tá menso cuando está uno joven, pos en el rancho, ¿usted cree",mv ay conocí allá ranchito pos menso joven pos rancho usted cree,Violence / Violencia,0,0.5722454567701746
"Pos ya ve en el rancho, en el rancho sí se guardan los centavitos en el pueblo no",pos rancho rancho guardan centavitos pueblo,Violence / Violencia,0,1.0
"Porque cuando vengan, pa cuando venga tu esposo, le tengas un cinco guardado”",vengan pa venga esposo cinco guardado,Violence / Violencia,137,0.6151832529248812
"Ella no le falta aquí su tortilla, su lechita, sus frijoles, ella no le falta aquí nada",falta aquí tortilla lechita frijoles falta aquí,Violence / Violencia,54,0.6849026506153431
"Sí ese verano yo estaba, si me agarraba La Migra, ya sabía si me guardaban unos cuantos años, le ponen rastrillo pa que se rasure y se bañe, jabón, ¿qué más quieren",verano si agarraba migra sabía si guardaban cuantos años ponen rastrillo pa rasure bañe jabón quieren,Violence / Violencia,86,0.27989138830675336
"GM:	Pues sí, entonces dice que mucha de la gente que usted conoció estaba muy satisfecha, así más o menos con el patrón, ¿usted no sabía de algunos braceros que pues se enojaban muncho y peleaban con patrones o no habían conflictos así entre otras personas",gm pues entonces dice mucha gente usted conoció satisfecha así menos patrón usted sabía braceros pues enojaban muncho peleaban patrones conflictos así personas,Violence / Violencia,2,1.0
"Se vino la luz (sonido) derechito, una aparato grande",vino luz sonido derechito aparato grande,Violence / Violencia,150,1.0
"Y después de que me fue bien, le doy gracias a Dios una cosa, que gané mucho dinero, pero lo guardé",después bien doy gracias dios cosa gané dinero guardé,Violence / Violencia,51,1.0
"Porque mi muchachita pues tuvo que estar criada sin padre prácticamente, ¿verdad",muchachita pues criada padre prácticamente verdad,Violence / Violencia,-1,0.0
"MC:	Yo nací en un ranchito a un lado de Zapopan, Jalisco, que se llama Ranchito del Cuetero, pero desde chiquita me llevaron a Tepatitlán, Jalisco y de ahí fue donde yo me vine para acá",mc nací ranchito lado zapopan jalisco llama ranchito cuetero chiquita llevaron tepatitlán jalisco ahí vine acá,Violence / Violencia,-1,0.0
"Y llegamos al rancho y ya, en la puerta ya había un guardia que no nos dejó entrar",llegamos rancho puerta guardia dejó entrar,Violence / Violencia,157,0.7772095776716147
"Sí, entonces dice el guardia: “Pues no puedes entrar”",entonces dice guardia pues puedes entrar,Violence / Violencia,-1,0.0
"Pos vinieron buses, buses de la ciudad a llevarnos presos nada más porque nos salimos en huelga, nos metieron a la cárcel, nos golpearon, nos desgreñaron",pos vinieron buses buses ciudad llevarnos presos salimos huelga metieron cárcel golpearon desgreñaron,Violence / Violencia,69,0.44757263612702297
"Esos derechos, por estar peleando eso, los teamsters vinieron y nos golpearon la Policía y nos metieron a la cárcel",derechos peleando teamsters vinieron golpearon policía metieron cárcel,Violence / Violencia,125,0.7216167563053268
"Hasta tú mirabas grupos hasta de treinta muchachitos entre trece y catorce años, quince o dieciséis, ya los tenían envueltos en la droga",mirabas grupos treinta muchachitos trece catorce años quince dieciséis envueltos droga,Violence / Violencia,152,0.9241442674767304
"Ahí como dice ella, ahí hubo golpeados, allí hubo arrestados, a nosotros nos arrestaron tres veces consecutivamente",ahí dice ahí golpeados allí arrestados arrestaron tres veces consecutivamente,Violence / Violencia,32,1.0
PC:	Dios que los… Los que han muerto que Dios los guarde en el cielo (ininteligible) ¿Qué más hago ya,pc dios muerto dios guarde cielo ininteligible hago,Violence / Violencia,51,1.0
"El viejo se enojó, el que se robó la cobija, se me enojó y pues a golpearme, pues a golpes",viejo enojó robó cobija enojó pues golpearme pues golpes,Violence / Violencia,-1,0.0
"Porque mi muchachita pues tuvo que estar criada sin padre prácticamente, ¿verdad",muchachita pues criada padre prácticamente verdad,Violence / Violencia,-1,0.0
"MC:	Yo nací en un ranchito a un lado de Zapopan, Jalisco, que se llama Ranchito del Cuetero, pero desde chiquita me llevaron a Tepatitlán, Jalisco y de ahí fue donde yo me vine para acá",mc nací ranchito lado zapopan jalisco llama ranchito cuetero chiquita llevaron tepatitlán jalisco ahí vine acá,Violence / Violencia,-1,0.0
"Y llegamos al rancho y ya, en la puerta ya había un guardia que no nos dejó entrar",llegamos rancho puerta guardia dejó entrar,Violence / Violencia,157,0.7504850962876295
"Sí, entonces dice el guardia: “Pues no puedes entrar”",entonces dice guardia pues puedes entrar,Violence / Violencia,-1,0.0
"Pos vinieron buses, buses de la ciudad a llevarnos presos nada más porque nos salimos en huelga, nos metieron a la cárcel, nos golpearon, nos desgreñaron",pos vinieron buses buses ciudad llevarnos presos salimos huelga metieron cárcel golpearon desgreñaron,Violence / Violencia,69,0.43834095748080865
"Esos derechos, por estar peleando eso, los teamsters vinieron y nos golpearon la Policía y nos metieron a la cárcel",derechos peleando teamsters vinieron golpearon policía metieron cárcel,Violence / Violencia,125,0.6347887390167765
"Hasta tú mirabas grupos hasta de treinta muchachitos entre trece y catorce años, quince o dieciséis, ya los tenían envueltos en la droga",mirabas grupos treinta muchachitos trece catorce años quince dieciséis envueltos droga,Violence / Violencia,152,0.8404794575772727
"Ahí como dice ella, ahí hubo golpeados, allí hubo arrestados, a nosotros nos arrestaron tres veces consecutivamente",ahí dice ahí golpeados allí arrestados arrestaron tres veces consecutivamente,Violence / Violencia,32,1.0
"“Bien hecho, bien pagado y no quiero violencia porque la fruta toda muy bonita”",bien hecho bien pagado quiero violencia fruta toda bonita,Violence / Violencia,-1,0.0
"Y a veces uno quiere guardar limpias las cosas pa que se vea bien, ¿verdad",veces quiere guardar limpias cosas pa vea bien verdad,Violence / Violencia,-1,0.0
"Traigo un detective y ahora que el robe aquí, entre todos lo vamos a castigar”",traigo detective ahora robe aquí vamos castigar,Violence / Violencia,54,0.617531947130965
"Si no hay esperanza no hay vida, si no hay esperanza, ¿pa qué quieres violencia",si esperanza vida si esperanza pa quieres violencia,Violence / Violencia,45,1.0
"Que Dios no es un Dios castigador, es un Dios de amor, que no es Dios un ogro, que nomás está esperando que haga una cosa mala para castigarlo",dios dios castigador dios amor dios ogro nomás esperando haga cosa mala castigarlo,Violence / Violencia,51,1.0
"GM:	Entonces llévenos pa atrás cuando estaba de bracero, ¿usted no notaba si había como conflictos como entre los mayordomos y los braceros o de los patrones",gm entonces llévenos pa atrás bracero usted notaba si conflictos mayordomos braceros patrones,Violence / Violencia,-1,0.0
"Así conflictos de ese tipo como las…  EH:	No, yo, yo nomás esa vez que se me… que hubo ese error conmigo",así conflictos tipo eh nomás vez error conmigo,Violence / Violencia,-1,0.0
"AS:	Después…  JB:	Y no y soy beato, pero soy malo para ir a las iglesias",después jb beato malo ir iglesias,Violence / Violencia,132,0.9843484488673198
