Original Sentence,Cleaned Sentence,Predefined Topic,BERTopic Topic,Topic Probability
Llegué yo a la casa a un cuarto donde dormíamos varios y tenía piso de cemento y nos daban un petate,llegué casa cuarto dormíamos varios piso cemento daban petate,Living Conditions / Condiciones de vida,-1,0.0
"Ya llegamos a Mexicali, pos yo me comí en toda la noche, creo que un jugo de pera, de manzana, algo así; fue lo que me tomé porque comida no quise",llegamos mexicali pos comí toda noche creo jugo pera manzana así tomé comida quise,Living Conditions / Condiciones de vida,303,0.7674701735117428
"Un rancho, cuando estás en un pueblo como quiera, pero cuando estás en un rancho a unas veinte o treinta millas del pueblo; si no te llevan el sábado, el compromiso del patrón es llevarte el sábado nomás para traer la ropa, la comida y ya",rancho pueblo quiera rancho unas veinte treinta millas pueblo si llevan sábado compromiso patrón llevarte sábado nomás traer ropa comida,Living Conditions / Condiciones de vida,-1,0.0
Va y surte tu comida y viene y te deja y se va,va surte comida viene deja va,Living Conditions / Condiciones de vida,3,1.0
"El que iba, como te digo, que íbamos nosotros con ese Pedro Serón, ése los días que durabas te daba la comida, él hacía los gastos de la comida",iba digo íbamos pedro serón ése días durabas daba comida hacía gastos comida,Living Conditions / Condiciones de vida,-1,0.0
"Y ya estaban esperando y dejábamos ahí como a tres restaurantes ahí en los cuartos, y ahí agarrábamos colonia del Valle, todo colonia del Valle, Coyoacán, San Ángel",esperando dejábamos ahí tres restaurantes ahí cuartos ahí agarrábamos colonia valle colonia valle coyoacán san ángel,Living Conditions / Condiciones de vida,32,0.9463689278562571
"HL:	Ahí me daban de comer todo, me llevaban la comida y me pagaban $90 pesos al mes, pero ahí vivía pues, ahí tenía todo",hl ahí daban comer llevaban comida pagaban 90 pesos mes ahí vivía pues ahí,Living Conditions / Condiciones de vida,-1,0.0
"A mí me gustó la comida, me gusta el sándwich, me gustan las carnes frías, todo eso",gustó comida gusta sándwich gustan carnes frías,Living Conditions / Condiciones de vida,-1,0.0
"VD:	Le alcanzaba, además de pagar sus comidas, ¿le alcanzaba para gastar",vd alcanzaba además pagar comidas alcanzaba gastar,Living Conditions / Condiciones de vida,3,1.0
HL:	Le digo que a mí me gustaba toda la comida que hacían allá,hl digo gustaba toda comida hacían allá,Living Conditions / Condiciones de vida,3,1.0
"A mí sí me gustaba la comida, ése nos daba de comer mucho marisqueta, arroz, mucho arroz",gustaba comida ése daba comer marisqueta arroz arroz,Living Conditions / Condiciones de vida,284,0.7466286922815215
"Iba uno a distraerse, ahí había, este, comida mexicana, carnitas, barbacoa",iba distraerse ahí comida mexicana carnitas barbacoa,Living Conditions / Condiciones de vida,303,1.0
"Sales nomás a trabajar y al donde está, donde te tenga el mayor, el patrón y ya el patrón sí puede llevarte a la tienda pa que te compres este… Ahí tienes que hacerte la comida para que te compres lo que necesitas, te lleva, o si no él mismo te lo compra y te lo lleva",sales nomás trabajar mayor patrón patrón puede llevarte tienda pa compres ahí hacerte comida compres necesitas lleva si mismo compra lleva,Living Conditions / Condiciones de vida,3,1.0
"No me acuerdo en donde fui, creo fue en Pecos, creo, que ahí estaba que me salieron como este, urticaria, esa vez yo creo que fue los alimentos, y fui y me atendieron",acuerdo creo pecos creo ahí salieron urticaria vez creo alimentos atendieron,Living Conditions / Condiciones de vida,3,0.9750687591476876
"Viaja uno muy tranquilo este, es poco cara pues, la comida, pero está sabroso pues, como aquellos que renegaban porque les daban los… Es una cosa buena, ¿vedá",viaja tranquilo cara pues comida sabroso pues aquellos renegaban daban cosa buena vedá,Living Conditions / Condiciones de vida,3,0.8468010662383685
"HL:	Pues mire, a mí me gustó mucho de que yo comía la comida de allá y no me hacía daño, me gustaba",hl pues mire gustó comía comida allá hacía daño gustaba,Living Conditions / Condiciones de vida,3,1.0
"LS:	Pues ella se dedicaba más que nada a atendernos a, pues atender a los hijos y a lavar la ropa, la comida y todo eso",ls pues dedicaba atendernos pues atender hijos lavar ropa comida,Living Conditions / Condiciones de vida,86,0.4072717942378046
"VD:	Señor Liborio y, ¿usted fue a la escuela allá, me decía, como cuatro años, como hasta cuarto",vd señor liborio usted escuela allá decía cuatro años cuarto,Living Conditions / Condiciones de vida,-1,0.0
"LS:	Sí, más o menos, más o menos como en cuarto año ahí en el pueblo",ls menos menos cuarto año ahí pueblo,Living Conditions / Condiciones de vida,160,0.5766725200930397
", de que pues yo sufría mucho porque estaba trabajando con mi tía como mozo, nada más por la comida y la ropa",pues sufría trabajando tía mozo comida ropa,Living Conditions / Condiciones de vida,-1,0.0
", del INFONAVIT [Instituto del Fondo Nacional de Vivienda para los Trabajadores], pero dice mi esposa: “No, del INFONAVIT no quiero nada”, dice, “son unos palomares”, dice, “pues cuartitos aquí”, dice, “y luego pisos arriba y luego si haces una fiesta o algo, pues tienes que andarle pidiendo permiso",infonavit instituto fondo nacional vivienda trabajadores dice esposa infonavit quiero dice palomares dice pues cuartitos aquí dice luego pisos arriba luego si haces fiesta pues andarle pidiendo permiso,Living Conditions / Condiciones de vida,12,0.9731883003948801
"Y me pasó en carne propia, porque llegaba uno a alguna vecindad: “Pues sí hay, hay una vivienda aquí, ¿cuántos son",pasó carne propia llegaba alguna vecindad pues vivienda aquí cuántos,Living Conditions / Condiciones de vida,-1,0.0
"Pos este ya, de aquí de Irapuato nos daban comida mexicana, ¿no",pos aquí irapuato daban comida mexicana,Living Conditions / Condiciones de vida,303,0.6510392050378963
"Yo ya ahí empecé a ganar dinero, no, pos este, ya, ya cheque que ganaba me este, pues lo despintaba pa mis alimentos, pa, para comprar una camisa, un par de zapatos, o equis",ahí empecé ganar dinero pos cheque ganaba pues despintaba pa alimentos pa comprar camisa par zapatos equis,Living Conditions / Condiciones de vida,87,0.524916555610139
"Que casi está hasta la ciudad de Oakland, ahí que para, pa ir nosotros a Sacramento, pos iba yo con otros muchachos, por el ambiente que, que hay ahí en Sacramento comidas mexicanas y, y todo, íbamos a Sacramento",casi ciudad oakland ahí pa ir sacramento pos iba muchachos ambiente ahí sacramento comidas mexicanas íbamos sacramento,Living Conditions / Condiciones de vida,-1,0.0
"Y de ahí salían los cuartos chicos, grandes, según, litros pa las marquetas, restaurantes, donde sea",ahí salían cuartos chicos grandes según litros pa marquetas restaurantes,Living Conditions / Condiciones de vida,-1,0.0
"LS:	Ellos este, su comida de ellos, el fuerte es el arroz, pero lo, lo este, lo cocen a puro vapor, el arroz",ls comida fuerte arroz cocen puro vapor arroz,Living Conditions / Condiciones de vida,284,1.0
"LS:	No, no, ahí, por ejemplo, decía uno: “Yo voy a hacer la comida, vamos a hacer esto, lo otro”",ls ahí ejemplo decía voy hacer comida vamos hacer,Living Conditions / Condiciones de vida,3,1.0
"Pues no iba uno a, a poner condiciones, por ejemplo, ahí nos daban avena este, arroz con leche, pero casi por lo regular casi lo que más se acostumbraba era la avena",pues iba poner condiciones ejemplo ahí daban avena arroz leche casi regular casi acostumbraba avena,Living Conditions / Condiciones de vida,284,0.24175147765522303
"El patrón tenía que darle a uno estufa, tenía que haber refrigerador, con el tiempo de calor, refrigerador y llevar uno al pueblo a comprar su comida de uno",patrón darle estufa haber refrigerador tiempo calor refrigerador llevar pueblo comprar comida,Living Conditions / Condiciones de vida,3,0.837850147181527
"Pero puro este, bueno, la comida más que, que se utilizaba eran los frijoles negros",puro bueno comida utilizaba frijoles negros,Living Conditions / Condiciones de vida,3,1.0
"Y ya como era mucha gente la que trabajábamos allá, entonces así ya, ya nos llevaban comida, llegaba una camioneta, digo, gabacha con cocineros americanos y ya",mucha gente trabajábamos allá entonces así llevaban comida llegaba camioneta digo gabacha cocineros americanos,Living Conditions / Condiciones de vida,3,0.7420502642203581
"Y como hay primaria y secundaria, muchos vienen de lejos, estudiantes a estudiar allá a Etla y andan buscando pues un cuarto que le rente",primaria secundaria vienen lejos estudiantes estudiar allá etla andan buscando pues cuarto rente,Living Conditions / Condiciones de vida,-1,0.0
"LS:	No, no, porque yo pues poco empecé yo también a aprender digo, sobre la comida, no pedir una hamburguesa, un hot dog, un vaso de leche, un pastel o algo",ls pues empecé aprender digo comida pedir hamburguesa hot dog vaso leche pastel,Living Conditions / Condiciones de vida,-1,0.0
"Pero da el caso que se viene el invierno y nomás están ahí con, con calefacción, la televisión, o vámonos al cine, vámonos a otro condado a darnos la buena a un restaurán, a [Kentucky] Fried Chicken o a las hamburguesas, a un buen cine, buenas comidas, así se la pasan",da caso viene invierno nomás ahí calefacción televisión vámonos cine vámonos condado darnos buena restaurán kentucky fried chicken hamburguesas buen cine buenas comidas así pasan,Living Conditions / Condiciones de vida,-1,0.0
"LS:	Bueno, eché de menos simplemente las comidas",ls bueno eché menos simplemente comidas,Living Conditions / Condiciones de vida,3,1.0
"Ahí nos hacían a nosotros la comida, realmente cena y baile",ahí hacían comida realmente cena baile,Living Conditions / Condiciones de vida,-1,0.0
"Y ahí este, yo estaba, yo estaba en la, condicionaban los cuartos para los braceros, ahí nos bajamos como cuatro, como cuatro o cinco, en ese lugar para, ahí nos acoplamos a la plantilla que ya había de trabajadores",ahí condicionaban cuartos braceros ahí bajamos cuatro cuatro cinco lugar ahí acoplamos plantilla trabajadores,Living Conditions / Condiciones de vida,-1,0.0
"En, en un cuarto, por ejemplo, en un cuarto había una cama y estaba separada de ese, en ese cuarto estaba, había una, división y había otra cama por otro lado, para también fuera como doble personas en un cuarto",cuarto ejemplo cuarto cama separada cuarto división cama lado doble personas cuarto,Living Conditions / Condiciones de vida,97,0.7197613064620604
"VD:	Y la alimentación, entonces ellos nunca les dieron comida de comedor",vd alimentación entonces nunca dieron comida comedor,Living Conditions / Condiciones de vida,3,1.0
"VD:	Y del tiempo que estuvo por allá, señor Manuel, ¿hubo algunas cosas que le parecieran como novedosas que encontró allá en Estados Unidos, de comida, de…",vd tiempo allá señor manuel cosas parecieran novedosas encontró allá unidos comida,Living Conditions / Condiciones de vida,3,1.0
"Pagar renta, luz, teléfono, digo, comida y lo que se ofreciera",pagar renta luz teléfono digo comida ofreciera,Living Conditions / Condiciones de vida,3,0.731659989953479
Completamente un cuarto vacío y pero ahí encontramos muchos condones,completamente cuarto vacío ahí encontramos condones,Living Conditions / Condiciones de vida,-1,0.0
"Entonces esos, ese cuarto era para guardar todo lo material para la vía, durmientes y placas y tornillos y todo, se los hayan robado o los hayan sacado, quién sabe",entonces cuarto guardar material vía durmientes placas tornillos robado sacado quién sabe,Living Conditions / Condiciones de vida,20,0.4119568639613541
"En el tren sí, pues los mismos estos, los que atienden el, tienen dinero los que llevaban la comida y todo eso, apoyaban a uno, pero de ahí en fuera no, no me encontré ningún apoyo",tren pues mismos atienden dinero llevaban comida apoyaban ahí encontré ningún apoyo,Living Conditions / Condiciones de vida,14,0.7030101264862024
"Yo me acuerdo que sí me quedaba con algo de dinero para mis gastos, tenía yo que pagar la comida, lo que necesitara yo para pagar el baño, la peluquería",acuerdo quedaba dinero gastos pagar comida necesitara pagar baño peluquería,Living Conditions / Condiciones de vida,3,1.0
"Bueno, procurábamos, yo al menos procuraba no, no dejar sucio mi cuarto, pero la señora iba a limpiar, lavaba la ropa de uno",bueno procurábamos menos procuraba dejar sucio cuarto señora iba limpiar lavaba ropa,Living Conditions / Condiciones de vida,86,0.34229523791117555
"Ahí en un cuarto nos recogíamos nuestro cartoncito, nuestra mochilita, si era un costal de esos de mandado o era un cartón, lo envolvíamos y con todo y cartoncito nos poníamos en un lado y ya sabíamos que ahí en la noche ahí estaba",ahí cuarto recogíamos cartoncito mochilita si costal mandado cartón envolvíamos cartoncito poníamos lado sabíamos ahí noche ahí,Living Conditions / Condiciones de vida,75,0.45690246331242207
"VD:	Y la comida, señor Manuel, ¿dónde comían",vd comida señor manuel dónde comían,Living Conditions / Condiciones de vida,3,1.0
"Vamos a echar el cine, y la comida ora, en un volado",vamos echar cine comida ora volado,Living Conditions / Condiciones de vida,3,1.0
"Si yo pierdo, pago la comida, y si usted pierde”, le dije",si pierdo pago comida si usted pierde dije,Living Conditions / Condiciones de vida,3,1.0
"Él se llamaba Benjamín, y le digo: “Mira tocayo, vamos a echar la comida de gallina hoy y el cine",llamaba benjamín digo mira tocayo vamos echar comida gallina hoy cine,Living Conditions / Condiciones de vida,93,0.17663020448284808
"Si me ganas, pago yo la comida y si yo te gano, tú pagas la comida”, y así",si ganas pago comida si gano pagas comida así,Living Conditions / Condiciones de vida,3,1.0
"Pues ahí va y le gané la comida, le digo: “Pues ya te gané, yo voy a pagar el cine”",pues ahí va gané comida digo pues gané voy pagar cine,Living Conditions / Condiciones de vida,93,0.3542917776103838
"Porque era comida corrida y agua, unos jarros así de agua pura, y esa era la comida corrida",comida corrida agua jarros así agua pura comida corrida,Living Conditions / Condiciones de vida,44,0.43504292838747916
"Pero luego luego nos dijo, en cuanto nos agrupamos a con ese mayordomo, nos dijo en la hora de la comida el primer día, dice: “Muchachos, ¿quiénes son los nuevos",luego luego dijo cuanto agrupamos mayordomo dijo hora comida primer día dice muchachos quiénes nuevos,Living Conditions / Condiciones de vida,-1,0.0
"Así váyanse, no vayan a querer aumentar ustedes luego luego, este, munchas a igualarse a los otros, esos que ya son viejos”, dice, “aquellos ya tienen colmillo, aquellos en lo que ustedes piscan una caja desde el árbol, ellos piscan tres o cuatro, pero la mitad del suelo y la mitad de… No, pues”, dicen, “miren y yo mi recompensa va a ser una cervecita de vez en cuando a la hora de la comida, que ustedes me brinden, como me están brindando ahorita, no les va a costar, nomás, nada más”",así váyanse vayan querer aumentar ustedes luego luego munchas igualarse viejos dice aquellos colmillo aquellos ustedes piscan caja árbol piscan tres cuatro mitad suelo mitad pues dicen miren recompensa va ser cervecita vez hora comida ustedes brinden brindando ahorita va costar nomás,Living Conditions / Condiciones de vida,-1,0.0
"Y a él le tocaba, al mismo mayordomo ir a traerlas pa la hora de la comida, pero nomás una cerveza, y ya",tocaba mismo mayordomo ir traerlas pa hora comida nomás cerveza,Living Conditions / Condiciones de vida,62,0.4273958836573589
"VD:	Y, ¿cómo estaba la comida, se acuerda, señor Manuel",vd cómo comida acuerda señor manuel,Living Conditions / Condiciones de vida,3,1.0
"Que casi todo el tiempo estaban las comidas pues ya pasadas, ya pasadas",casi tiempo comidas pues pasadas pasadas,Living Conditions / Condiciones de vida,3,1.0
"Pues, así hoy, si hoy sobraba tanta comida, otro día ya nomás le revolvían otro poquito para darle a toda la gente más",pues así hoy si hoy sobraba tanta comida día nomás revolvían poquito darle toda gente,Living Conditions / Condiciones de vida,-1,0.0
"Pero no, ya me, ya me decían: “Tú sírvete de lo que quieras, de la comida que quieras y toma de lo que quieras de ahí, de frutas, si no quieres fruta o quieres dulces, del dulce que quieras toma”",decían sírvete quieras comida quieras toma quieras ahí frutas si quieres fruta quieres dulces dulce quieras toma,Living Conditions / Condiciones de vida,127,1.0
"Aquí es día trabajado, semana trabajada y semana comida",aquí día trabajado semana trabajada semana comida,Living Conditions / Condiciones de vida,28,0.8098638740342725
"Ahí nomás alcanzamos a, y yo, yo nomás alcancé a comer de las que nos íbamos a robar, porque ahí era un campo de los que nos daban muy mala comida",ahí nomás alcanzamos nomás alcancé comer íbamos robar ahí campo daban mala comida,Living Conditions / Condiciones de vida,3,0.8751524250228077
"MG:	La comida nos costaba tirar la comida de adentro, de los tacos",mg comida costaba tirar comida adentro tacos,Living Conditions / Condiciones de vida,50,0.38188992011853756
"Cuesta más de $200 pesos”, le digo, “el pasaje con todo y comida”",cuesta 200 pesos digo pasaje comida,Living Conditions / Condiciones de vida,-1,0.0
"Y dejamos al cuñado y él siguió haciendo su, estábamos en esa hora haciendo la comida, ahí estaba, dándole al bolillo en una tabla así cuadradita",dejamos cuñado siguió haciendo hora haciendo comida ahí dándole bolillo tabla así cuadradita,Living Conditions / Condiciones de vida,7,1.0
"MG:	Que pagábamos seguro y comida, seguro y comida",mg pagábamos seguro comida seguro comida,Living Conditions / Condiciones de vida,3,1.0
"Y yo ya ese trabajo que tenía, era hacerle comida a un tío que también él, ese señor, lo pagaba a su esposa de mi hijo un promedio de $50, $60 pesos cada ocho días también",trabajo hacerle comida tío señor pagaba esposa hijo promedio 50 60 pesos cada ocho días,Living Conditions / Condiciones de vida,-1,0.0
"Pero pos ahí, pero es de grandes para hacer para… Y ya le digo, pos sí, sí, la comida así también",pos ahí grandes hacer digo pos comida así,Living Conditions / Condiciones de vida,3,1.0
"Sería que el coyote no estaba bien relacionado con las personas de adentro o no me imagino cómo era, pero a veces duraba uno hasta dos, tres, cuatro meses allí y ya sin dinero y ya por ahí a ver dónde trabaja uno un ratito por la comida",coyote bien relacionado personas adentro imagino cómo veces duraba dos tres cuatro meses allí dinero ahí ver dónde trabaja ratito comida,Living Conditions / Condiciones de vida,234,0.5347449644009722
"(risas) Y luego ya llegando allá, pos ya allí tenían barracas grandísimas y allá pura litera para de a tres",risas luego llegando allá pos allí barracas grandísimas allá pura litera tres,Living Conditions / Condiciones de vida,11,1.0
"A veces eran de a tres las literas y a veces de a dos, y luego luego: “A ver, aquí métanse allí, escoja cada quien su cama”",veces tres literas veces dos luego luego ver aquí métanse allí escoja cada cama,Living Conditions / Condiciones de vida,20,0.44254184414488135
", no era buena, pero pos tampoco no estaba tan peor, pero pos yo creo que de todos modos era mala la comida",buena pos tampoco tan peor pos creo modos mala comida,Living Conditions / Condiciones de vida,3,1.0
"MZ:	Bueno, como eran contrataciones, había hartos negocios que ponía la gente misma de allí, pos la propia de allí poner sus vendimias de toda clase de comida",mz bueno contrataciones hartos negocios ponía gente misma allí pos propia allí poner vendimias toda clase comida,Living Conditions / Condiciones de vida,3,0.7765676276937119
"Y ya cuando llevaba uno un mes o dos, pos ya no tenía uno para comer y hacíamos la lucha por allí a pedir trabajo a los mismos que venden pa la comida",llevaba mes dos pos comer hacíamos lucha allí pedir trabajo mismos venden pa comida,Living Conditions / Condiciones de vida,3,1.0
"Yo nomás me asomaba y sí, él ya estaba allí en friega ya haciendo la comida",nomás asomaba allí friega haciendo comida,Living Conditions / Condiciones de vida,3,1.0
VD:	¿Ustedes iban el fin de semana a comprarse su comida,vd ustedes iban fin semana comprarse comida,Living Conditions / Condiciones de vida,318,0.9885078842349714
"Por ejemplo, tapaba aquí una barda como unos veinte metros para allá y como cuarenta para allá o más, más grandes, nomás pavimentados así de cemento abajo o de madera y allí las literas que te digo, como unas cuarenta literas por acá, como cincuenta y por allá otras",ejemplo tapaba aquí barda veinte metros allá cuarenta allá grandes nomás pavimentados así cemento abajo madera allí literas digo unas cuarenta literas acá cincuenta allá,Living Conditions / Condiciones de vida,-1,0.0
"Pero de todas maneras, como quiera que hubiera sido, no estaba uno muy a gusto por eso de la comida y por las friegas que se llevaba uno y luego lo mal pagado, eso era lo peor",todas maneras quiera sido gusto comida friegas llevaba luego mal pagado peor,Living Conditions / Condiciones de vida,3,1.0
"MZ:	Lo que menos me gustó de estar allá fueron los tratos que nos daban, los malos alimentos y los malos salarios que le pagaban a uno allá, porque pa la friega que uno llevaba allá, nos pagaban cualquier cosa, porque sí eran unas friegas durísimas en el trabajo de allí, desde que llegaba uno hasta que se venía uno pa México",mz menos gustó allá tratos daban malos alimentos malos salarios pagaban allá pa friega llevaba allá pagaban cualquier cosa unas friegas durísimas trabajo allí llegaba venía pa méxico,Living Conditions / Condiciones de vida,-1,0.0
"MZ:	Sí, pos todavía hay muchos más, pero ya orita no se acuerda uno, porque de todas las veces que yo fui, casi me acuerdo que era lo mismo, puro trabajar y puros malos alimentos y todos malos tratos y todo eso, era lo mismo",mz pos todavía orita acuerda todas veces casi acuerdo mismo puro trabajar puros malos alimentos malos tratos mismo,Living Conditions / Condiciones de vida,3,1.0
"SP:	Llevando la comida de la casa al potrero, a los trabajadores, a los que andaban trabajando en el potrero, en las tierras sembrando, que escardando, cosechando",sp llevando comida casa potrero trabajadores andaban trabajando potrero tierras sembrando escardando cosechando,Living Conditions / Condiciones de vida,0,0.33361851355306965
"Me ponía enfrente de ella y estaba ella haciendo tortillas, cuando yo acababa de comer ella acababa de hacer un ramero así de tortillas pa los peones y ya me arreglaba la comida, el morral, en las ollas",ponía enfrente haciendo tortillas acababa comer acababa hacer ramero así tortillas pa peones arreglaba comida morral ollas,Living Conditions / Condiciones de vida,50,0.4681776507321191
"Y ahí entre los tres pagábamos la renta, la luz y cada quien pagaba su comida",ahí tres pagábamos renta luz cada pagaba comida,Living Conditions / Condiciones de vida,413,0.726140841178388
"Lourdes estaba de pecho y él allá fue donde se enteró no sé cómo y vino a dar aquí a México a llegar conmigo a mi cuarto donde yo vivía, y ya me dice: “Vámonos pa Estados Unidos, están contratando gente en Empalme, Sonora, pero la lista se hacía creo por aquí”",lourdes pecho allá enteró sé cómo vino dar aquí méxico llegar conmigo cuarto vivía dice vámonos pa unidos contratando gente empalme sonora lista hacía creo aquí,Living Conditions / Condiciones de vida,-1,0.0
"SP:	Pues llevaba uno pues dinero pa comer ahí en las fonditas donde se iba uno a comer, fonditas enramadas, enramadas ahí a un lado de la contratación, nos costaba $1 peso la comida, $0",sp pues llevaba pues dinero pa comer ahí fonditas iba comer fonditas enramadas enramadas ahí lado contratación costaba 1 peso comida 0,Living Conditions / Condiciones de vida,-1,0.0
"Pero eso era ya después que salíamos a la contratación y hacíamos una comida o dos nada más al día, porque no nos alcanzaba el dinero y dormíamos en el suelo",después salíamos contratación hacíamos comida dos día alcanzaba dinero dormíamos suelo,Living Conditions / Condiciones de vida,-1,0.0
"Preparaban la comida en tambos y barras de pan y en platos, creo eran desechables, no me acuerdo, pero tenían compartimientos y le daban a uno un cuarto de leche bien fría",preparaban comida tambos barras pan platos creo desechables acuerdo compartimientos daban cuarto leche bien fría,Living Conditions / Condiciones de vida,-1,0.0
"SP:	Eso fue aquí por Zaragoza, llegando al metro de Puebla, porque Zaragoza sigue así para acá hasta aquí y yo venía en un micro y mi bolsa, porque diario traía mi comida en una petaquita así",sp aquí zaragoza llegando metro puebla zaragoza sigue así acá aquí venía micro bolsa diario traía comida petaquita así,Living Conditions / Condiciones de vida,-1,0.0
"Era nomás pura comida la que traía, le dije: “No, no se la dejo”",nomás pura comida traía dije dejo,Living Conditions / Condiciones de vida,3,1.0
"SP:	Por la comida sí a veces, unas comidas tan pésimas que ni modo, el hambre es canija, teníamos que comérnosla",sp comida veces unas comidas tan pésimas modo hambre canija comérnosla,Living Conditions / Condiciones de vida,3,1.0
"Y para medio día, ya para el campo llevaban unos tambos así llenos de comida caliente, quién sabe cómo lo conservarán",medio día campo llevaban tambos así llenos comida caliente quién sabe cómo conservarán,Living Conditions / Condiciones de vida,64,0.2643119385990719
"Pues sí, carne guisada o verdura guisada y comida pobre, no era comida [buena]",pues carne guisada verdura guisada comida pobre comida buena,Living Conditions / Condiciones de vida,193,0.3013170111103087
"VD:	Y aquellas veces que iban a comprarse su comida, ¿cómo se entendían con la gente, en español",vd aquellas veces iban comprarse comida cómo entendían gente español,Living Conditions / Condiciones de vida,36,0.1901530205652268
"Ya le digo, llegué a pedir permiso, pedir permiso en una casa ahí y consumirles ahí la comida",digo llegué pedir permiso pedir permiso casa ahí consumirles ahí comida,Living Conditions / Condiciones de vida,3,0.83274288092331
"AM:	Nosotros, digo, cuando nos abordábamos solos, nosotros comprábamos la comida y nosotros la hacíamos",digo abordábamos solos comprábamos comida hacíamos,Living Conditions / Condiciones de vida,3,0.8621038460621673
"ML:	¿Cuáles eran las quejas más comunes, comida, hospedaje, patrónes, salario",ml cuáles quejas comunes comida hospedaje patrónes salario,Living Conditions / Condiciones de vida,-1,0.0
"AM:	Pues nada, nomás lavar mi ropa, era mi día de descanso, pues que lavar mi ropa y cosas simples, seguir haciendo comida",pues nomás lavar ropa día descanso pues lavar ropa cosas simples seguir haciendo comida,Living Conditions / Condiciones de vida,86,0.26682854555128777
", que, este, me invitaba a comer, comida que hacían en su casa, él hacía",invitaba comer comida hacían casa hacía,Living Conditions / Condiciones de vida,3,1.0
"Y mañana, este, se llegaba la hora de la comida y, me iba a comer con él",mañana llegaba hora comida iba comer,Living Conditions / Condiciones de vida,64,0.279153301269896
"Porque el primer año nos tocó vivir, nomás dos hombres por cada cuarto, teníamos nuestro espejo, nuestra, nuestro buró y nuestras cajas donde guardábamos nuestra ropa",primer año tocó vivir nomás dos hombres cada cuarto espejo buró cajas guardábamos ropa,Living Conditions / Condiciones de vida,204,0.9309969096568806
"A bañarse, pura agua caliente, no fría, y nuestros cuartos pos este, bien, bien, bien",bañarse pura agua caliente fría cuartos pos bien bien bien,Living Conditions / Condiciones de vida,287,0.6837571765634901
Porque nos dijeron: “Sus cuartos van a lavar cada quince días”,dijeron cuartos van lavar cada quince días,Living Conditions / Condiciones de vida,288,0.9847472847708418
"VD:	No, le tocó un…  PC:	Ya el [19]53, ya era un bunkie [bunk bed], ya era un, onde aquí estaba un compañero, estaba el otro, y estaba el otro, y estaba el otro y estaba así, ya",vd tocó pc 1953 bunkie bunk bed onde aquí compañero así,Living Conditions / Condiciones de vida,8,0.965000402324129
"Por eso había, digamos, este, se apartaban y a la hora de la comida pos ellos se iban a sus carros de donde venían, o sus coches, y casi relación así de platicar muy, no, casi no",digamos apartaban hora comida pos iban carros venían coches casi relación así platicar casi,Living Conditions / Condiciones de vida,3,0.7677578194045861
"Por decir a dos kilómetros o más estaban los bunkies de bracero, pero aquí estaba el pueblo, aquí era donde veníamos los domingos, los sábados, aquí",decir dos kilómetros bunkies bracero aquí pueblo aquí veníamos domingos sábados aquí,Living Conditions / Condiciones de vida,-1,0.0
"Pues a veces en qué condiciones también, tan fuertes de trabajo",pues veces condiciones tan fuertes trabajo,Living Conditions / Condiciones de vida,25,1.0
"PC:	Pagué IVA por un pantalón, lo que no pagué IVA fue por la comida, pero por lo demás sí, sí se paga",pc pagué iva pantalón pagué iva comida demás paga,Living Conditions / Condiciones de vida,3,0.8902732578753116
"México es dichoso, señorita, sabiendo cuidar, podemos hacer algo, podemos trabajar, pero si somos flojos y no queremos hacer nada, pos estamos entonces en las mismas condiciones",méxico dichoso señorita sabiendo cuidar podemos hacer podemos trabajar si flojos queremos hacer pos entonces mismas condiciones,Living Conditions / Condiciones de vida,-1,0.0
"Lo dirigentes de cantina, restaurantes, todo, que sí había, digamos, por ejemplo, cocineras negritas, que eran las que estaban en los restauranes [restaurantes], donde hacía la comida pa, pos sí, donde pedía uno de comer y podía uno comer ahí, porque eran restauranes [restaurantes] bares",dirigentes cantina restaurantes digamos ejemplo cocineras negritas restauranes restaurantes hacía comida pa pos pedía comer podía comer ahí restauranes restaurantes bares,Living Conditions / Condiciones de vida,-1,0.0
"ML:	Y cuando estaba allí en la frontera, ¿le informaban las autoridades acerca de su salario, de su condición de vida o alimentos que iba a recibir",ml allí frontera informaban autoridades acerca salario condición vida alimentos iba recibir,Living Conditions / Condiciones de vida,403,1.0
Lavar mi ropa y hacer mi comida y muchas cosas que a veces duele decirlo,lavar ropa hacer comida muchas cosas veces duele decirlo,Living Conditions / Condiciones de vida,86,0.7498353817076508
Sí íbanos al pueblo a traer la provisión pa la comida para la semana,íbanos pueblo traer provisión pa comida semana,Living Conditions / Condiciones de vida,28,0.6123848754693622
"Uno tenía que hacer su comida, hacer sus tortillas, hacer su… Todo tenía que hacer, como una dama de casa, todo tenía que hacer usted",hacer comida hacer tortillas hacer hacer dama casa hacer usted,Living Conditions / Condiciones de vida,50,0.5225698057821793
"En Michigan sí tenían, nos llevaron, nos tenían allí en un lugar y allí sí nos daban la comida y todo, aunque tenías que pagar aparte de lo que ganábamos, tenías que pagar lo de la comida",michigan llevaron allí lugar allí daban comida aunque pagar aparte ganábamos pagar comida,Living Conditions / Condiciones de vida,3,0.8360722187300345
"ML:	Y, ¿cuáles eran las quejas más comunes, comida, hospedaje, patrones, su salario",ml cuáles quejas comunes comida hospedaje patrones salario,Living Conditions / Condiciones de vida,-1,0.0
