Original Sentence,Cleaned Sentence,BERTopic Topic,Topic Probability,Predefined Topic
"LG:	Yes, I came to work for the migrant, there was a migrant program that was funded by the government, that was to get migrants out of the migrant way of living, in the sense that, try to find them a job here, so they wouldn’t have to leave their home and go out, and to other towns and cities and pick apples, or whatever vegetables, or whatever",lg yes came work migrant migrant program funded government get migrants migrant way living sense try find job wouldnt leave home go towns cities pick apples whatever vegetables whatever,-1,0.0,Labor Experiences
"FC:	Cuando usted estaba trabajando, dando este servicio, más o menos, ¿cómo era un día normal, dentro de su jornada laboral",fc usted trabajando dando servicio menos cómo día normal dentro jornada laboral,6,1.0,Labor Experiences
"Entonces el patrón, o sea, el dueño del rancho, compró más labores en cerca de Caseta, o sea, entre medio de Fabens y Caseta",entonces patrón dueño rancho compró labores cerca caseta medio fabens caseta,1,0.4761780198960147,Labor Experiences
"Este niño aquí, iba a Labor, Caseta, el Billar, El Rebute, La Santifico, ¿no",niño aquí iba labor caseta billar rebute santifico,79,0.19076440951790835,Labor Experiences
"Es decir, a las seis y algo los levantaba uno pa a las siete estar ahí en labor, no, sí",decir seis levantaba pa siete ahí labor,-1,0.0,Labor Experiences
"L MC:	Y en tiempo de pisca, en el camión, es decir, el camión de carga, pues no camión de pasajeros, de carga del rancho, llegaba allá al comedor y subían aquellas tinones, aquellas tinacos de frijoles, de papa, de chile… Bueno, a la labor donde andaban piscando",l mc tiempo pisca camión decir camión carga pues camión pasajeros carga rancho llegaba allá comedor subían aquellas tinones aquellas tinacos frijoles papa chile bueno labor andaban piscando,29,0.2745801891620251,Labor Experiences
"L MC:	Casi no, no, no ellos le tiraban, como le digo, a la industria, a otras partes más limpias, más… El que trabajaba en las labores aquí era porque era hijo del dueño de aquellas parcelitas y ahí le andaba y andaba",l mc casi tiraban digo industria partes limpias trabajaba labores aquí hijo dueño aquellas parcelitas ahí andaba andaba,-1,0.0,Labor Experiences
"MV:	De siete años ya empecé a trabajar en la labor acarreando leña y no, pos no tuve escuela toda mi vida no, no tuve escuela",mv siete años empecé trabajar labor acarreando leña pos escuela toda vida escuela,-1,0.0,Labor Experiences
"Y vine y cuando llegué al rancho, llegando el mismo día me fui, no podía, cuando estaba uno ilegal no podía andar por los caminos, tenía que andar por entre la labor",vine llegué rancho llegando mismo día podía ilegal podía andar caminos andar labor,78,0.031225639043877394,Labor Experiences
"Yo voy, yo voy porque me gusta la labor, voy y veo y ando, están levantando cosechas ahora estos últimos años, tienen unas lagunas y cuando no usan la agua, la almacenan en las lagunas",voy voy gusta labor voy veo ando levantando cosechas ahora últimos años unas lagunas usan agua almacenan lagunas,1,0.452156654773922,Labor Experiences
"“No, no, yo tengo mi patrón”, le digo, “yo en la labor de algodón, de algodón y alfalfa nomás”",patrón digo labor algodón algodón alfalfa nomás,-1,0.0,Labor Experiences
"Ahí pos, entré el primer día de labor, otro día troquero y luego ya me dijeron que si quería aprender maquinaria, pos yo aprendí todo, todo, fui todo, todo lo de carapilas [caterpilas] y de todo y yo duré diecinueve años de contratista fíjese nomás",ahí pos entré primer día labor día troquero luego dijeron si quería aprender maquinaria pos aprendí carapilas caterpilas duré diecinueve años contratista fíjese nomás,69,0.26378978485620974,Labor Experiences
"XX:	No pues aquí esto, eran puros fields, fíjese",xx pues aquí puros fields fíjese,153,0.7186280990985977,Labor Experiences
A cousin of mine told me that they had job openings at Rio Vista as a temporary employee,cousin mine told job openings rio vista temporary employee,61,1.0,Labor Experiences
"Of course, our supervisors were mostly retired military that had gotten jobs with the government",course supervisors mostly retired military gotten jobs government,104,0.4854855661957021,Labor Experiences
They had tried to encourage me to get a job with the government to file or to go take the test for a full time job with the government,tried encourage get job government file go take test full time job government,94,0.15359275352382706,Labor Experiences
"”  Because I felt that they would not send me to work there, because it was a temporary job, and they would send me to work at Fort Bliss or White Sands, and all that, and I just didn’t want to go that far away to work",felt would send work temporary job would send work fort bliss white sands didnt want go far away work,0,1.0,Labor Experiences
"I got married in ’60, so I worked there [Rio Vista] in ’60 to ’61, and with the children, it was good, because you worked so many months on and so many months off",got married 60 worked rio vista 60 61 children good worked many months many months,-1,0.0,Labor Experiences
"It was only a six weeks job, and that was it, but I was one of the lucky ones that stayed, because when they come back, we had to reprocess them [braceros] as they came back so that they could go back to Mexico",six weeks job one lucky ones stayed come back reprocess braceros came back could go back mexico,480,1.0,Labor Experiences
"FC:	You said he only worked there for a certain period of time during the year, but did the center operate year-round",fc said worked certain period time year center operate yearround,-1,0.0,Labor Experiences
"Most of the time, when they would hire the girls or the men to work, was when the crops—at the beginning, that’s when they hired all these people",time would hire girls men work cropsat beginning thats hired people,67,0.6399262797561835,Labor Experiences
"MC:	For the area there, I think August to maybe September, because that’s when the cotton was here",mc area think august maybe september thats cotton,-1,0.0,Labor Experiences
"I don’t remember when Holly Sugar was, but they picked up the beets in Colorado, so that was a very busy time",dont remember holly sugar picked beets colorado busy time,156,1.0,Labor Experiences
"I know in Pecos Valley and El Paso Valley, I think it was cotton—they used to be right there on Alameda [Avenue]",know pecos valley paso valley think cottonthey used right alameda avenue,79,0.433557789639976,Labor Experiences
"MC:	To apply for a job or—  FC:	I mean to go through the process and to—  MC:	Sometimes they would bring me two, three, or four hundred",mc apply job fc mean go process mc sometimes would bring two three four hundred,-1,0.0,Labor Experiences
"They had their hardships, but they had their good jobs, and they were able to take some money back home",hardships good jobs able take money back home,-1,0.0,Labor Experiences
I remember I got pneumonia the second year I worked there,remember got pneumonia second year worked,93,0.11887829754922913,Labor Experiences
"When you’re young, anything is—I was excited, because I had never worked outside the home",youre young anything isi excited never worked outside home,0,1.0,Labor Experiences
"MC:	They would sit there for two or three hours in the car, and wait for me until I got out",mc would sit two three hours car wait got,195,1.0,Labor Experiences
"I got to meet a lot of girls from El Paso, too, and that worked out",got meet lot girls paso worked,67,0.38772151653579373,Labor Experiences
"I worked there in transportation doing the paperwork, trying to get the people out, and trying to get them on the buses",worked transportation paperwork trying get people trying get buses,66,0.4752815824416099,Labor Experiences
You mentioned that your husband worked as a guard at Rio Vista,mentioned husband worked guard rio vista,28,0.9544744757284386,Labor Experiences
"I worked the first time for six weeks without a single day, no days off",worked first time six weeks without single day days,-1,0.0,Labor Experiences
"(pause) I worked there for a year, and we were making two dollars and something an hour",pause worked year making two dollars something hour,-1,0.0,Labor Experiences
"At least they—(both talking at once)  FC:	Inside the buildings, you worked there in high heels and dresses",least theyboth talking fc inside buildings worked high heels dresses,89,0.5543571905404348,Labor Experiences
"They were very poor people that risked themselves to come work, to make it to the border cities to find a job",poor people risked come work make border cities find job,-1,0.0,Labor Experiences
"MC:	The advantages were that they were able to raise the crops, as they needed",mc advantages able raise crops needed,1,0.3469407703407102,Labor Experiences
"The farmers were able to raise their crops, because at that time, there were several reasons why the men had to leave",farmers able raise crops time several reasons men leave,1,1.0,Labor Experiences
It would be great if you could get a group of people that worked there,would great could get group people worked,0,1.0,Labor Experiences
I can give you the names of some people in Clint and San Elizario that worked there,give names people clint san elizario worked,50,1.0,Labor Experiences
"I know a lady there that worked as a government employee, and she worked there for a long time",know lady worked government employee worked long time,-1,0.0,Labor Experiences
"We’ve got these braceros coming in, and we need a labor director who can speak Spanish and English",weve got braceros coming need labor director speak spanish english,33,0.1278899595137077,Labor Experiences
"KN:	What made you decide to leave the program and go to Stanford to earn your—  RH:	I got interested in Spanish, and I think I was kind of burned out on the job",kn made decide leave program go stanford earn rh got interested spanish think kind burned job,118,0.44174335448021496,Labor Experiences
"I would sign up, and during that time that I worked at New Mexico State [University] or Doña Ana County",would sign time worked new mexico state university doña ana county,-1,0.0,Labor Experiences
"It would take us eight hours to get there, just about",would take us eight hours get,81,0.5728786307891931,Labor Experiences
"It stood in the station for four hours, and they finally said, “The train has broken down, and we sent for another one",stood station four hours finally said train broken sent another one,14,0.23152688396893914,Labor Experiences
"If they were hard up, broke, and hungry, they could come to the United States to get a fairly decent job",hard broke hungry could come united states get fairly decent job,-1,0.0,Labor Experiences
"[My brothers and I] worked all over the United States, but we came during my father’s illness",brothers worked united states came fathers illness,-1,0.0,Labor Experiences
"The wife worked in the house, and the man on the farm, or on the ranch",wife worked house man farm ranch,1,0.35130998405307595,Labor Experiences
"Our language, both out on the job and in the house, was pretty much Spanish",language job house pretty much spanish,33,0.5691169308837432,Labor Experiences
"Can you describe your role as the labor director and also as the executive secretary for the—  RH:	As the labor director, I [communicated] with the farmers, [as far as how many workers they wanted]",describe role labor director also executive secretary rh labor director communicated farmers far many workers wanted,1,1.0,Labor Experiences
"”  The farmer would say, “That’s good cotton",farmer would say thats good cotton,-1,0.0,Labor Experiences
"The farmer didn’t want to lose his men, and the braceros didn’t want to lose their job",farmer didnt want lose men braceros didnt want lose job,1,1.0,Labor Experiences
"We had to guarantee, I’m not sure how many hours, but [something] like, every two weeks, which is a normal workweek, eighty hours",guarantee im sure many hours something like every two weeks normal workweek eighty hours,81,0.2604356134593375,Labor Experiences
"You had to guarantee sixty hours in a two-week period, and if you fell below that, you had to pay the Mexicans a dollar and a half a day, what they call subsistence",guarantee sixty hours twoweek period fell pay mexicans dollar half day call subsistence,299,0.5431133191470618,Labor Experiences
"The Labor Department came down, the guys from Denver, and they had a pretty good session with the farmer",labor department came guys denver pretty good session farmer,1,1.0,Labor Experiences
"The local Labor Department man kept whispering to me, “Get them to settle",local labor department man kept whispering get settle,0,1.0,Labor Experiences
"The farmer left, and the Labor Department man said, “Mr",farmer left labor department man said mr,1,1.0,Labor Experiences
"You had to be on the mortar there, and he left us and went to the Southwest Cotton Growers",mortar left us went southwest cotton growers,7,0.6343073700827505,Labor Experiences
"The other [farmer], his men stayed the whole period and picked his cotton",farmer men stayed whole period picked cotton,-1,0.0,Labor Experiences
They had to wait in line to weigh their cotton and wait in line to eat,wait line weigh cotton wait line eat,7,0.8383560618412043,Labor Experiences
“He worked last year for John Doe in Doña Ana County,worked last year john doe doña ana county,-1,0.0,Labor Experiences
"Sometimes though, when the cotton is ready to pick, farmers want it yesterday",sometimes though cotton ready pick farmers want yesterday,7,0.39945212077623427,Labor Experiences
"You would tell him, “We’ve got another job,” but [he was] still [disappointed]",would tell weve got another job still disappointed,0,0.9415678549876092,Labor Experiences
"The kids jump on Juan and, that was one of the most gratifying things about the job",kids jump juan one gratifying things job,-1,0.0,Labor Experiences
"We had maids in El Salvador, and they would talk about how they worked for someone",maids salvador would talk worked someone,0,0.9859980252352465,Labor Experiences
"”  This guy from Texas, [from the] El Paso Cotton Growers I believe it was, said, “We made a deal to renew our men in Irapuato",guy texas paso cotton growers believe said made deal renew men irapuato,160,0.16941398792559542,Labor Experiences
"To the immigration and the Labor Department, I’m sure it was probably something that they worried about a little, but we didn’t worry about it too much",immigration labor department im sure probably something worried little didnt worry much,40,0.4338154361993692,Labor Experiences
"He had four or five workers for his polo [fields], and he played polo",four five workers polo fields played polo,111,0.6262101320632727,Labor Experiences
"”  He said, “During this Iraq thing, it’ll take you two or three hours to get down there [Juarez]",said iraq thing itll take two three hours get juarez,195,1.0,Labor Experiences
The State Department and Department of Labor would run it,state department department labor would run,-1,0.0,Labor Experiences
"If they’re supposed to get a certain wage and be insured, then there will be labor guarantees",theyre supposed get certain wage insured labor guarantees,-1,0.0,Labor Experiences
"La ocupación de mis padres pues fue agricultura, después de ellos, ya yo también fui agricultor como de la edad de unos, unos doce años ya era yo, como igual que un campesino trabajando en la labor, en el campo y esa fue la ocupación que teníamos nosotros de, cuando estábamos niños, de la agricultura, el campo",ocupación padres pues agricultura después agricultor edad doce años igual campesino trabajando labor campo ocupación niños agricultura campo,1,0.4404259771116227,Labor Experiences
"Ellos de cuarenta años venían todavía a piscar algodón y eran muy buenos para trabajar en la labor, ¡buenos",cuarenta años venían todavía piscar algodón buenos trabajar labor buenos,-1,0.0,Labor Experiences
"Aquí en Estados Unidos también, pero eso no todos los braceros así lo hicimos, porque a mí me tocó suerte con ese patrón de que me dijo: “Bueno, pos es que tú de todas maneras a mí me sirves para trabajar en el ganado también”, dijo, “este año te quedas pero no para trabajar en la labor, ahora me ayudas con el ganado”",aquí unidos braceros así hicimos tocó suerte patrón dijo bueno pos todas maneras sirves trabajar ganado dijo año quedas trabajar labor ahora ayudas ganado,-1,0.0,Labor Experiences
"Yeah, and I remember the Germans picking cotton or working in the cotton fields",yeah remember germans picking cotton working cotton fields,7,0.6650542652190282,Labor Experiences
"RB:	So it wasn’t necessarily, like, the picking of the cotton",rb wasnt necessarily like picking cotton,7,0.4493113185493239,Labor Experiences
Although they used to pull us from school to pick cotton—in the wintertime,although used pull us school pick cottonin wintertime,7,1.0,Labor Experiences
"RV:	Before the braceros, it was usually the people from town, from Ysleta, who would come down and pick cotton",rv braceros usually people town ysleta would come pick cotton,7,0.754673477031518,Labor Experiences
"Porque ellos y—  RV:	The Tiguas used to go there, because the man that use to work there, Pedro Carazco, was married to a Tigua woman, and her relatives would come and pick cotton",rv tiguas used go man use work pedro carazco married tigua woman relatives would come pick cotton,-1,0.0,Labor Experiences
"RB:	Which would be what, the—  RV:	Cotton, it would be the cotton pickers",rb would rv cotton would cotton pickers,7,0.7770451330056753,Labor Experiences
"RV:	Mostly cotton, some alfalfa, mostly cotton",rv mostly cotton alfalfa mostly cotton,7,0.8675540152877377,Labor Experiences
"RV:	The geese would eat the weeds, but they would leave the cotton alone",rv geese would eat weeds would leave cotton alone,7,0.695885706316257,Labor Experiences
RB:	But did they really eat the weeds and not hurt the cotton,rb really eat weeds hurt cotton,7,0.7047110498882135,Labor Experiences
"RV:	Like I said, it worked in areas, but not everywhere, not in the whole field",rv like said worked areas everywhere whole field,-1,0.0,Labor Experiences
RB:	So they worked six and a half day weeks,rb worked six half day weeks,-1,0.0,Labor Experiences
"The owner, which would be Spence, did not want them picking wet cotton",owner would spence want picking wet cotton,7,0.946071561277018,Labor Experiences
"There was what they called the short staple cotton, that one was at five cents a pound, and then they had the pima cotton, or the long staple, they used to get ten to twelve cents on that",called short staple cotton one five cents pound pima cotton long staple used get ten twelve cents,7,0.5738712011930388,Labor Experiences
"The second picking was a little less, and I remember the second picking being 5¢ a pound, because there was a lot more cotton",second picking little less remember second picking 5 pound lot cotton,7,0.7517611842683746,Labor Experiences
"RB:	And that’s basically how far they have to drag, once they’re filling their sack with the cotton, right as they’re picking",rb thats basically far drag theyre filling sack cotton right theyre picking,7,0.7770451330056753,Labor Experiences
"They didn’t want to walk to the scales and weigh the cotton and unload their sack and then come back, [it would] take them too long",didnt want walk scales weigh cotton unload sack come back would take long,7,0.9003509182587102,Labor Experiences
"RV:	They would take them somewhere between—two, two and a half hours to fill up a twelve foot sack, about a hundred and fifty pounds",rv would take somewhere betweentwo two half hours fill twelve foot sack hundred fifty pounds,-1,0.0,Labor Experiences
"The cotton pickers here were mostly from Chihuahua, Juárez, and around the Torreón area, because around the Torreón area, they grow a lot of cotton there, and they were very familiar with cotton picking",cotton pickers mostly chihuahua juárez around torreón area around torreón area grow lot cotton familiar cotton picking,7,0.7727240537314153,Labor Experiences
The ones that didn’t pick so good were city folks that worked in restaurants and that sort of thing,ones didnt pick good city folks worked restaurants sort thing,259,0.24047701008852063,Labor Experiences
"RV:	And then they came to do farm labor, and it was really hard on them, especially the ones that come from the subtropical like Mazatlán and all that, where they don’t get much winter there, and it don’t get too cold",rv came farm labor really hard especially ones come subtropical like mazatlán dont get much winter dont get cold,1,1.0,Labor Experiences
"RV:	I don’t know exactly how that worked, but I know about my experiences, counting their money",rv dont know exactly worked know experiences counting money,5,1.0,Labor Experiences
"I don’t know exactly how it worked, but the farmer would request so and so—by name",dont know exactly worked farmer would request soby name,1,1.0,Labor Experiences
"RV:	Yeah, we were doing farm work, but we were working in the beet fields, carrot fields, bean fields, and stuff like that",rv yeah farm work working beet fields carrot fields bean fields stuff like,44,0.19506981959819975,Labor Experiences
RV:	They lived in kinda like a labor camp area,rv lived kinda like labor camp area,-1,0.0,Labor Experiences
"Because sometimes, people say that some of these labor camps were dirty, that the owners didn’t really, you know, have good sanitation or health or anything",sometimes people say labor camps dirty owners didnt really know good sanitation health anything,0,0.910953701151751,Labor Experiences
"It was good for the bracero, because he made some money, and it was good for the rancher or the farmer, because he got his crops in to market",good bracero made money good rancher farmer got crops market,1,1.0,Labor Experiences
"RV:	You would see badgers every now and then, jack rabbits and cotton tail—  RB:	Roadrunners",rv would see badgers every jack rabbits cotton tail rb roadrunners,-1,0.0,Labor Experiences
"RF:	Cortando hierbas en los algodones, regando las labores…  FC:	Y, ¿usted iba y venía de México a Estados Unidos",rf cortando hierbas algodones regando labores fc usted iba venía méxico unidos,-1,0.0,Labor Experiences
"Pos si no me haya tocado estar en un rancho grande, pos sí, en la labor sí había esas casas ya",pos si tocado rancho grande pos labor casas,1,0.7704508944559177,Labor Experiences
"Y ya, y sí, a las dos semanas de estar yo ahí salió él del hospital y fue a la, allá a onde andaba yo en la labor y, ya llegó y nos saludó ahí",dos semanas ahí salió hospital allá onde andaba labor llegó saludó ahí,285,1.0,Labor Experiences
"Como trece años yo creo, este, empecé a agarrar yunta y ya pa andar cultivando las labores yo",trece años creo empecé agarrar yunta pa andar cultivando labores,151,0.7308912797956625,Labor Experiences
"Y ese otro no nos enseñaba, nada más a andar en el tractor, a cultivar nada más la labor, pero para desarmar los tractores de todo, esa cosa, ese ya no nos enseñó nada",enseñaba andar tractor cultivar labor desarmar tractores cosa enseñó,78,1.0,Labor Experiences
"Y luego por acá en la limpia del algodón, en las limpias del algodón y en… Ya hasta después que caí aquí en puro, en puro andar en labor, sí",luego acá limpia algodón limpias algodón después caí aquí puro puro andar labor,7,1.0,Labor Experiences
"JO:	Sí, todavía en la labor, sea el campo, la agricultura, la agricultura y pues compraba uno animalitos así cuando pasaba uno de bracero, allá compraba las cuatro o cinco chivitas",jo todavía labor campo agricultura agricultura pues compraba animalitos así pasaba bracero allá compraba cuatro cinco chivitas,83,0.14712710608854326,Labor Experiences
"JO:	El [19]57, no, estuve ahí en el valle y ya ahí anduve regando un racimo de que entonces eran puros chiles que se da de una semillita y traía uno la labor, [es]taba grandísima, estaba el cuadro ahí",jo 1957 ahí valle ahí anduve regando racimo entonces puros chiles da semillita traía labor grandísima cuadro ahí,18,0.9218203719072002,Labor Experiences
"JO:	Comprábamos animalillos y comprábamos el ajuar pa la yunta, el tiro que tenía uno, con que trabajaba en la labor",jo comprábamos animalillos comprábamos ajuar pa yunta tiro trabajaba labor,86,0.12874629923290312,Labor Experiences
"Y desde ahí de laboratorio ese del amigo que me llevó ahí todo eso y si no: “Está bien, si te ofrecen más dinero está bien, pero entonces te voy a agarrar trabajo, te voy a dar más dinero pa traerte pa atrás”",ahí laboratorio amigo llevó ahí si bien si ofrecen dinero bien entonces voy agarrar trabajo voy dar dinero pa traerte pa atrás,-1,0.0,Labor Experiences
"CV:	Soy de, pues ahí de La Laborcería Zacatecas, es donde, mi pueblo se llama Concesión del Oro",cv pues ahí laborcería zacatecas pueblo llama concesión oro,0,0.9430478610451817,Labor Experiences
"CV:	Ey, ahí, ahí pues ahí hay, pues en ese rancho había muchas caleras, en La Laborcilla, y, nosotros nos echábamos cales, sembrábamos, echábamos leña y todo",cv ey ahí ahí pues ahí pues rancho muchas caleras laborcilla echábamos cales sembrábamos echábamos leña,-1,0.0,Labor Experiences
"Nomás quedan los (ininteligible) tirados así en el, están los files [fields] muy grandes y como así (ininteligible) así, nomás que ansina los trozan",nomás quedan ininteligible tirados así files fields grandes así ininteligible así nomás ansina trozan,153,0.7514692021692125,Labor Experiences
"No, pues no, de trabajar, pos nomás ya cuando pa allá a los doce años ya que le podía uno, que iba uno ayudarle al, a la labor a…  VD:	¿Su papá lo llevaba",pues trabajar pos nomás pa allá doce años podía iba ayudarle labor vd papá llevaba,-1,0.0,Labor Experiences
"AL:	A la labor, a quitar… Cuando empezaba a desyerbar y ya después a cortar la milpa y todo eso, ese era el trabajo de todos",labor quitar empezaba desyerbar después cortar milpa trabajo,-1,0.0,Labor Experiences
"FV:	Sí, sí, sí tenía sus terrenos laborables por los dos lados digamos",fv terrenos laborables dos lados digamos,-1,0.0,Labor Experiences
"Y ya este, de ahí lo van llevando pos a la fábrica, yo creo, para que lo elaboren, sí Paty",ahí van llevando pos fábrica creo elaboren paty,0,1.0,Labor Experiences
"Allá en Wisconsin, en los fields, son playas, como playas muy vaporosas pues, como que pisas y te sumes",allá wisconsin fields playas playas vaporosas pues pisas sumes,452,1.0,Labor Experiences
"VD:	Y, ¿todos los días le tocaba hacer el mismo tipo de labor",vd días tocaba hacer mismo tipo labor,6,1.0,Labor Experiences
"Y yo tenía poquitos animales, pero luego se empezaron a morir y me desavolunté y luego cayó la plaga en la planta, en las labores y ya no pude sembrar y me vine pa acá otra vez",poquitos animales luego empezaron morir desavolunté luego cayó plaga planta labores pude sembrar vine pa acá vez,86,0.31928700479406064,Labor Experiences
"Una vez ya de grande, pues ya entonces ya este, me metieron a trabajar en la misma labor, en la misma casa, porque no la trabajaba nadie, nomás lo propio",vez grande pues entonces metieron trabajar misma labor misma casa trabajaba nadie nomás propio,-1,0.0,Labor Experiences
"Porque este, hay un clima que se puede trabajar cuando no llueve por allá y puede trabajar, ya está todo las labores hechas, ya todo",clima puede trabajar llueve allá puede trabajar labores hechas,145,0.32170176188008254,Labor Experiences
"Y venía el ranchero, el dueño de los files [fields] o los campos, dice: “Bueno, ¿pos sabes qué",venía ranchero dueño files fields campos dice bueno pos sabes,1,0.7077784728512128,Labor Experiences
"No, pues tenía un establo grandísimo, de ahí, de ahí había este, pues estaba la elaboración de donde pasaba la, la leche por maquinaria y allá la, allá la purificaban",pues establo grandísimo ahí ahí pues elaboración pasaba leche maquinaria allá allá purificaban,192,1.0,Labor Experiences
"MG:	Este, a hacer una labor campesina, era campesino, en el campo",mg hacer labor campesina campesino campo,1,1.0,Labor Experiences
"Con azadón, este laborábamos con azadonzote así, mire, con un cabo, le nombrábamos así, boleadito",azadón laborábamos azadonzote así mire cabo nombrábamos así boleadito,-1,0.0,Labor Experiences
"Y ya le digo este, yo cuando me casé y así seguí y había, hubo en dos años que yo me, por andar echando vueltas pa Estados Unidos, pues no, no hacía ninguna labor, ni una siembra",digo casé así seguí dos años andar echando vueltas pa unidos pues hacía ninguna labor siembra,93,0.12786337935079606,Labor Experiences
"Y no, decía: “No creas que te tamos pagando, el trabajo, en cambio el favor vale más que el dinero, lo que tú nos ayudaste a laborar",decía creas tamos pagando trabajo cambio favor vale dinero ayudaste laborar,0,0.9267717641048376,Labor Experiences
"Tuvo más química desde un principio de que lo elaboran y llueve y muy pronto se mancha, y ese otro no, ese jitomate, en esa sierra casi no",química principio elaboran llueve pronto mancha jitomate sierra casi,145,0.9146307993122454,Labor Experiences
"Con un solo día que pierda uno de laborar un día, es difícil emparejar un solo día de una semana que por ciertas razones no llegue uno a su trabajo, se la haga uno tarde o tenga uno, tenga uno malito, tengo uno una curación en su casa con un familiar, no va uno a trabajar y ya ese día no lo repone muy fácil",solo día pierda laborar día difícil emparejar solo día semana ciertas razones llegue trabajo haga tarde malito curación casa familiar va trabajar día repone fácil,-1,0.0,Labor Experiences
"Tienen cuatro o cinco labores de yunta, o hasta ocho, diez labores",cuatro cinco labores yunta ocho diez labores,133,0.2748158075973589,Labor Experiences
"Es que, bueno, una cosa que le voy a decir, este, en mi época mía, yo vi que una persona, que bueno, ahora ya la cosa ha cambiado mucho, una persona que, digamos, joven, que daba a luz de un hijo, aquí se le había un respeto, de tenerla, digamos, en, pos en reposo unos días, pa que ella pudiera salir a hacer sus trabajos de labor en su casa, o otra cosa",bueno cosa voy decir época vi persona bueno ahora cosa cambiado persona digamos joven daba luz hijo aquí respeto tenerla digamos pos reposo días pa pudiera salir hacer trabajos labor casa cosa,-1,0.0,Labor Experiences
"Pero queremos que, que nos ayuden, que presenten ustedes su colaboración, queremos que se formen de cuatro en fondo para que rápido los puédamos atender a todos”",queremos ayuden presenten ustedes colaboración queremos formen cuatro fondo rápido puédamos atender,98,0.5014926434289112,Labor Experiences
"Así nos iban quitando el diez por ciento y pos allí casi era lo que uno ganaba en ese tiempo, $150, $140, $180, $200 cuando te digo que los fields estaban buenos, por ejemplo, la fresa, el jitomate, el limón, que las huertas estaban buenas, sí sacaba uno más",así iban quitando diez ciento pos allí casi ganaba tiempo 150 140 180 200 digo fields buenos ejemplo fresa jitomate limón huertas buenas sacaba,-1,0.0,Labor Experiences
"ML:	Y, ¿alguna vez usted o algunos de sus compañeros de trabajo organizaron una protesta laboral o algo así",ml alguna vez usted compañeros trabajo organizaron protesta laboral así,273,0.8425551871457202,Labor Experiences
"FF:	No, siempre trabajaba en el field, en los fields, de, de trabajo siempre venía, trabajaba en los fields, piscando naranja, que en la uva, que en, fue también cargador",ff siempre trabajaba field fields trabajo siempre venía trabajaba fields piscando naranja uva cargador,149,0.5464325578341228,Labor Experiences
"FF:	Irme a beneficiar para…  AA:	Y, ¿usted ya sabía ese oficio de la labor",ff irme beneficiar aa usted sabía oficio labor,244,0.7859670178250905,Labor Experiences
"Allá lo único que era la, la labor, como te digo, la labor y ya, luego el tiempito que les quedaba pues ya, pensaba él venirse para acá, ganaba su dinerito para ayudarse, pero no porque digas de que…  AA:	Entonces, en general usted piensa que el Programa Bracero trajo algo bueno para los mexicanos",allá único labor digo labor luego tiempito quedaba pues pensaba venirse acá ganaba dinerito ayudarse digas aa entonces general usted piensa programa bracero trajo bueno mexicanos,209,0.9220951683869202,Labor Experiences
"LZ:	 Pos a la labor en el rancho, sembrar maíz, frijol y pos verás, eso era el destino de nosotros en el rancho",lz pos labor rancho sembrar maíz frijol pos verás destino rancho,1,0.5190911136257927,Labor Experiences
"LZ:	 Pos ella no ayudaba en la labor, pero pues en llevarnos de comer allá, pos le ayudaba pues en hacer la comida en…  AA:	¿Cuántos hermanos fueron",lz pos ayudaba labor pues llevarnos comer allá pos ayudaba pues hacer comida aa cuántos hermanos,-1,0.0,Labor Experiences
LZ:	Y pos: “En la labor de…  AA:	¿Cuántos años tenía usted la primera vez que cruzó,lz pos labor aa cuántos años usted primera vez cruzó,106,0.24625230198085546,Labor Experiences
"AA:	Descríbame, ¿cómo era el día típico ahí en la labor",aa descríbame cómo día típico ahí labor,6,1.0,Labor Experiences
"Ya cuando crecí ya de unos doce o trece años, ya más bien me traían trabajando en la labor",crecí doce trece años bien traían trabajando labor,151,1.0,Labor Experiences
Yo tenía mi labor preparada para siembra y todo eso ya con… Porque ya en esos últimos años nos daban crédito del Banco Ejidal y entonces ya,labor preparada siembra últimos años daban crédito banco ejidal entonces,34,0.9386945153301756,Labor Experiences
"MG:	No, pues ya me dediqué nomás a mi labor, nada más a mi labor, a sembrar",mg pues dediqué nomás labor labor sembrar,147,0.9684738528635101,Labor Experiences
"Desde muy chico mi padre se ocupaba en criar animales y nosotros trabajábamos en la cría de animales, desde muy chico y ya mayor, pos trabajar en la labor",chico padre ocupaba criar animales trabajábamos cría animales chico mayor pos trabajar labor,-1,0.0,Labor Experiences
"Por ahí andaban, veíamos que andaba gente trabajando en otros files [fields] ahí, pero yo no sabía si andaban bien o andaban mal",ahí andaban veíamos andaba gente trabajando files fields ahí sabía si andaban bien andaban mal,-1,0.0,Labor Experiences
"“Éntrale a trabajar, es a lo que veniste, si no te parece, pos…  ML:	¿Alguna vez compañeros de usted o usted organizó una protesta laboral",éntrale trabajar veniste si parece pos ml alguna vez compañeros usted usted organizó protesta laboral,273,0.4599175587940735,Labor Experiences
"Porque nos daban fields de lechuga buena, íbamos ahí echando limpia del field, nombre, nos mandaban, dice: “Ustedes número uno, tiene $1 peso arriba de su sueldo del día de ayer y los demás $0",daban fields lechuga buena íbamos ahí echando limpia field nombre mandaban dice ustedes número 1 peso arriba sueldo día ayer demás 0,-1,0.0,Labor Experiences
